"tgi_measure","omitted_sample_id","n","pearson_r","pearson_p","spearman_rho","spearman_p","sign_matches_full_pearson","delta_pearson_r_from_full","influential_flag"
"TGI_percent_Day_17","2N-A2-0",7,0.649129692389942,0.114655944099573,0.142857142857143,0.759945300218093,TRUE,-0.0525157857266052,FALSE
"TGI_percent_Day_17","2N-A2-L",7,0.709796439434059,0.0739816671881446,0.357142857142857,0.431611352038328,TRUE,0.00815096131751181,FALSE
"TGI_percent_Day_17","A6-4N-O",7,0.654654750387078,0.110565898985612,0.357142857142857,0.431611352038328,TRUE,-0.0469907277294688,FALSE
"TGI_percent_Day_17","A6-4N-RR",7,0.688045146507706,0.0874903349978285,0.357142857142857,0.431611352038328,TRUE,-0.0136003316088407,FALSE
"TGI_percent_Day_17","2N-A4-R",7,0.53441721107591,0.216545129924468,0.0357142857142857,0.939408205471286,TRUE,-0.167228267040637,FALSE
"TGI_percent_Day_17","2N-A4-RL",7,0.751814146366706,0.0512943301595206,0.571428571428571,0.180201988911528,TRUE,0.0501686682501594,FALSE
"TGI_percent_Day_17","4N-A8-RL",7,0.78087888860162,0.0382105081597297,0.571428571428571,0.180201988911528,TRUE,0.0792334104850737,FALSE
"TGI_percent_Day_17","4N-A8-RR",7,0.800834830523491,0.0304441660332354,0.464285714285714,0.293934107600252,TRUE,0.0991893524069443,FALSE
