"iteration","n","pearson_r","pearson_p","spearman_rho","spearman_p"
32,8,0.93811135154062,0.000565448843917915,0.851851851851852,0.00725239908517074
33,8,0.362042664568221,0.378155837416996,0.407407407407407,0.316429397723464
34,8,0.989126438733501,3.18791640913326e-06,1,0
35,8,0.728557558819999,0.0403738191582094,0.544303797468354,0.163088312636417
36,8,0.741395501401371,0.0352841729364603,0.614457831325301,0.105037035536878
37,8,0.496343844926172,0.21090613361875,0.341463414634146,0.407782409074504
38,8,0.809064519857452,0.015005193777159,0.333333333333333,0.419753086419753
39,8,0.387847170062484,0.342423102090804,0.407407407407407,0.316429397723464
40,8,0.396760918382245,0.330458502287372,0.382716049382716,0.34939965019076
41,8,0.454724519781432,0.257632490726552,0,1
42,8,0.903236245876658,0.00210385183175497,0.315068493150685,0.447177633966065
43,8,0.963680227498722,0.000116536904567548,0.802469135802469,0.016526566994929
44,8,0.675209678788408,0.0661448804562008,0.0886075949367088,0.834728317893272
45,8,0.250650390529612,0.549343600560914,0,1
46,8,0.494447812624537,0.21293036841328,0.518987341772152,0.187514534406167
47,8,0.967706266258725,8.21705486488666e-05,0.974683544303797,3.97984255471566e-05
48,8,0.656689672412342,0.0769000298725455,0.555555555555556,0.152822232383275
49,8,0.39158768135572,0.337378273423426,0.230769230769231,0.582424123266531
50,8,0.419574631184716,0.300750316365958,0.367088607594937,0.371042516598345
51,8,0.966161030066169,9.44286120952356e-05,0.804878048780488,0.0159601987985088
52,8,0.761645763367217,0.0280904799581457,0.525,0.181547481689453
53,8,0.684256098194777,0.0612359030798267,0.707317073170732,0.0497267470387709
54,8,0.848018747258864,0.00780630782574963,0.620253164556962,0.100875222859378
55,8,0.96353666935818,0.000117911391283253,0.804878048780488,0.0159601987985088
56,8,0.578328665445486,0.133160647686043,0.209876543209877,0.617884622686196
57,8,0.801912832539729,0.0166591252665909,0.634146341463415,0.0912890821441658
58,8,0.984275466589822,9.60588451511707e-06,0.714285714285714,0.0465282322841673
59,8,0.738501593521679,0.0363950839090708,0.615384615384616,0.104365016307875
60,8,0.664142087109153,0.0724574966008462,0.79746835443038,0.0177421304392543
61,8,0.989524042096812,2.85169277081729e-06,1,3.42113882891805e-48
62,8,0.986690853598089,5.83506130803481e-06,1,0
63,8,0.608692803349386,0.10927266825354,0.566265060240964,0.143389618739712
64,8,0.988989816369798,3.30925720267732e-06,1,0
65,8,0.694719808086583,0.0558362439844782,0.614457831325301,0.105037035536878
66,8,0.959182750354351,0.000164846749277816,0.69620253164557,0.0550950655487157
67,8,0.96299116086597,0.000123231901508012,0.848101265822785,0.00779410868380385
68,8,0.64789676759755,0.0823417836977851,0.679012345679012,0.0640540395718031
69,8,0.73922976803966,0.0361135719531667,0.686746987951807,0.0599235467192919
70,8,0.765165262517465,0.0269417984717511,0.710843373493976,0.0480922136045094
71,8,0.670667708478726,0.0686944433968681,0.560975609756098,0.148007079914522
72,8,0.78822759280598,0.0201322192219628,0.609756097560976,0.108484275261192
73,8,0.254121069156724,0.543638723962468,0.291139240506329,0.484176479990479
74,8,0.977763238248486,2.70323212513687e-05,0.79746835443038,0.0177421304392543
75,8,0.62798456562785,0.0954726813405298,0.634146341463415,0.0912890821441658
76,8,0.653501243271518,0.0788481808560581,0.670886075949367,0.0685705618098423
77,8,0.964248912299547,0.000111196084270931,0.731707317073171,0.0390863390212493
78,8,0.691905019894063,0.0572596031800464,0.421686746987952,0.298067492674002
79,8,0.973884160930092,4.36622780150112e-05,0.6,0.11584
80,8,-0.547418555447963,0.160209962187895,-0.342465753424658,0.406316873398979
81,8,0.952096071052669,0.000265043978012606,0.707317073170732,0.0497267470387709
82,8,0.678428049825321,0.0643727216114297,0.121951219512195,0.773598436910598
83,8,0.546281129366377,0.161257826430142,0.291139240506329,0.484176479990479
84,8,0.978937975340955,2.29908282807072e-05,0.853658536585366,0.00700028132287885
85,8,0.618721035024944,0.101966137019944,0.555555555555556,0.152822232383275
86,8,0.606273602797864,0.111078522265775,0.315068493150685,0.447177633966065
87,8,0.956976217668952,0.000192728319592813,0.783132530120482,0.0215314655741672
88,8,0.939804054897007,0.000520985217341983,0.643835616438356,0.0849286568753826
89,8,0.683252473764423,0.0617694582408933,0.594936708860759,0.119765536998206
90,8,0.74308496597776,0.0346453251901147,0.609756097560976,0.108484275261192
91,8,0.558588539229556,0.150117309783455,0.407407407407407,0.316429397723464
92,8,0.661403157114003,0.0740722051130895,0.0886075949367088,0.834728317893272
93,8,0.822226428962943,0.0122395177330767,0.835616438356164,0.00978082574112047
94,8,0.812681142438104,0.014209774594812,0.578947368421053,0.132647361838117
95,8,0.972745789545267,4.9581649461578e-05,0.620253164556962,0.100875222859378
96,8,-0.377224839263733,0.356937231294282,-0.753424657534246,0.0308898246525729
97,8,0.801912832539729,0.0166591252665909,0.634146341463415,0.0912890821441658
98,8,0.625005108323594,0.0975344377080823,0.215189873417721,0.608801860963225
99,8,0.467492073259845,0.242791261455801,0.365853658536585,0.37277785416078
100,8,0.946277558125745,0.000372170799895109,0.772151898734177,0.0247485870017686
101,8,0.891822907129677,0.00291358385999633,-0.150684931506849,0.72171342613154
102,8,0.74986149416594,0.032154223699244,0.555555555555556,0.152822232383275
103,8,0.979224361980142,2.20704580315105e-05,0.615384615384616,0.104365016307875
104,8,0.651721794470408,0.0799478431671609,0.658536585365854,0.0757845840293002
105,8,0.971125553870735,5.88881846563073e-05,0.780487804878049,0.0222809739808402
106,8,0.70716350921678,0.0497986757828889,0.641025641025641,0.0867458407693925
107,8,0.694719808086583,0.0558362439844782,0.614457831325301,0.105037035536878
108,8,0.960768803921645,0.000146543906133793,0.594936708860759,0.119765536998206
109,8,-0.26783353463567,0.521311514722878,-0.594936708860759,0.119765536998206
110,8,0.717511618470691,0.0450908103821182,0.75609756097561,0.0299617108971145
111,8,0.762390086223283,0.027845081440384,0.614457831325301,0.105037035536878
112,8,0.760356488193267,0.0285186915017127,0.772151898734177,0.0247485870017686
113,8,-0.446675067456229,0.26721632604692,-0.810810810810811,0.0146177229257338
114,8,0.965579714337156,9.93353852270851e-05,0.392405063291139,0.336280494675457
115,8,0.738344931251563,0.0364558239360371,0.25,0.5504150390625
116,8,0.971085171593031,5.91337948131563e-05,0.333333333333333,0.419753086419753
117,8,0.950720286081826,0.00028823930885364,0.643835616438356,0.0849286568753826
118,8,0.598639298468568,0.116887685196687,0.382716049382716,0.34939965019076
119,8,0.834645597092601,0.00994745926503533,0.90625,0.00191781297326088
120,8,0.963013079046731,0.000123015130595777,0.851851851851852,0.00725239908517074
121,8,0.723738420389768,0.0423929430682134,0.710843373493976,0.0480922136045094
122,8,0.337534519192947,0.413548780035179,0.615384615384616,0.104365016307875
123,8,0.972521333689747,5.0808139164566e-05,0.926829268292683,0.000926422142911447
124,8,0.751380089688699,0.0316115376727875,0.853658536585366,0.00700028132287885
125,8,0.657413643300947,0.0764616486730286,0.447368421052632,0.266383944879122
126,8,0.811626797852073,0.0144388501538105,0.536585365853659,0.170340970786708
127,8,0.975357166354621,3.67240407589694e-05,0.802469135802469,0.016526566994929
128,8,0.712645053839394,0.0472697563811106,0.536585365853659,0.170340970786708
129,8,0.647872303407208,0.0823572275584187,0.634146341463415,0.0912890821441658
130,8,0.719529570148305,0.0442054594304896,0.560975609756098,0.148007079914522
131,8,0.802971377400243,0.0164074604153515,0.609756097560976,0.108484275261192
132,8,0.997273526520221,5.0565621380478e-08,1,2.73691106313442e-47
133,8,0.787903004831753,0.0202196178543356,0.682926829268293,0.0619431712593441
134,8,0.458646937855719,0.253025806493023,-0.263157894736842,0.528885961344841
135,8,0.749416771602087,0.0323142238343819,0.62962962962963,0.0943451651056068
136,8,0.721087533021,0.0435291742500845,0.62962962962963,0.0943451651056068
137,8,0.699376581259886,0.0535283039753944,0.604938271604938,0.112082511292616
138,8,0.726121838251042,0.0413868652417778,0.536585365853659,0.170340970786708
139,8,0.982667347575516,1.2849087847156e-05,0.746835443037975,0.033252559177418
140,8,0.974808619087161,3.92151793204453e-05,0.772151898734177,0.0247485870017686
141,8,0.783261138942521,0.0214954241580995,0.682926829268293,0.0619431712593441
142,8,0.968826550478548,7.39750022257788e-05,0.853658536585366,0.00700028132287885
143,8,0.791698285765191,0.0192123993477467,0.590361445783133,0.123376267991455
144,8,0.695274875813308,0.0555580853294425,0.469879518072289,0.240065454942806
145,8,0.704193667840028,0.0512020512740744,0.6,0.11584
146,8,0.97743195588202,2.82515135438571e-05,0.69620253164557,0.0550950655487157
147,8,0.729014681779399,0.0401853932121791,0.686746987951807,0.0599235467192919
148,8,0.608692803349386,0.10927266825354,0.566265060240964,0.143389618739712
149,8,0.747810976679824,0.0328960087547889,0.707317073170732,0.0497267470387709
150,8,0.737727226605161,0.036695918741632,0.707317073170732,0.0497267470387709
151,8,0.960790153822834,0.000146307160827663,0.804878048780488,0.0159601987985088
152,8,0.981994139753935,1.43978683245327e-05,0.842105263157895,0.0087124949365918
153,8,0.836112166805927,0.00969642765958762,0.620253164556962,0.100875222859378
154,8,-0.152792242151825,0.717942076665035,-0.315068493150685,0.447177633966065
155,8,0.707111781901629,0.0498229187285375,0.324324324324324,0.433189333282495
156,8,0.396760918382245,0.330458502287372,0.382716049382716,0.34939965019076
157,8,0.170520133417103,0.686418477770577,-0.0886075949367088,0.834728317893272
158,8,0.928436856701964,0.000867765059830877,0.6,0.11584
159,8,0.525100009529308,0.181449101739259,0.325301204819277,0.431723785085098
160,8,0.56757538804555,0.142258232746613,0.69620253164557,0.0550950655487157
161,8,0.753791507366509,0.0307614120566518,0.619047619047619,0.101733037454265
162,8,0.956976217668952,0.000192728319592813,0.783132530120482,0.0215314655741672
163,8,0.741775663849516,0.0351397973893385,0.614457831325301,0.105037035536878
164,8,0.553607139699174,0.154573879374378,0.634146341463415,0.0912890821441658
165,8,0.580267046122724,0.13155622833797,0.544303797468354,0.163088312636417
166,8,0.654718250660915,0.078101216515021,0.923076923076923,0.00107327636125646
167,8,0.990302579191112,2.2633134804129e-06,1,0
168,8,-0.0481163000401715,0.90992108797894,-0.342465753424658,0.406316873398979
169,8,0.775150902029945,0.0238422836527266,0.686746987951807,0.0599235467192919
170,8,0.91405455595097,0.00148657019093019,0.392405063291139,0.336280494675457
171,8,0.778280995307494,0.0229186205192671,0.487804878048781,0.220101844181823
172,8,0.289161439470087,0.487286742313808,0.0410958904109589,0.923031918656945
173,8,0.697920620228802,0.0542436312941126,0.634146341463415,0.0912890821441658
174,8,0.470756336091673,0.239068297439605,0.390243902439024,0.339186635335989
175,8,0.778390541419092,0.0228867038906429,0.679012345679012,0.0640540395718031
176,8,0.948786415955022,0.000323044999094911,0.62962962962963,0.0943451651056068
177,8,0.965234527103173,0.000102327221490675,0.746835443037975,0.033252559177418
178,8,0.713976666372273,0.0466673712479009,0.662650602409638,0.07333419331769
179,8,0.567277026721379,0.142515413470191,0.307692307692308,0.458455990282607
180,8,0.875294768827896,0.00440619944577675,0.794871794871795,0.0183947102705782
181,8,0.71994744770524,0.0440234465854474,0.634146341463415,0.0912890821441658
182,8,0.76082360261695,0.0283630857995271,-0.09375,0.825246002525091
183,8,0.936157590369705,0.000619779867666681,0.924050632911392,0.00103380815542862
184,8,0.46131628717578,0.249914675856934,0.225,0.592147037353516
185,8,0.951905504069651,0.000268180711681495,0.924050632911392,0.00103380815542862
186,8,0.935675848238751,0.000633681970393072,0.794871794871795,0.0183947102705782
187,8,0.61626025080372,0.103732348288032,0.538461538461539,0.16856229446825
188,8,0.551939954868777,0.156081375490868,0.538461538461539,0.16856229446825
189,8,0.716500913858895,0.0455382383093526,0.481481481481481,0.227042659068039
190,8,0.681952138070687,0.0624648466071565,0.225,0.592147037353516
191,8,0.408719531402929,0.314720284602887,-0.139240506329114,0.742278902896378
192,8,0.942136193254212,0.00046357533020642,0.802469135802469,0.016526566994929
193,8,0.977683033439685,2.73242260464328e-05,0.925925925925926,0.000960491276443564
194,8,0.95748781726516,0.000186006941210048,0.842105263157895,0.0087124949365918
195,8,0.592780686798139,0.121459517732143,0.481481481481481,0.227042659068039
196,8,0.553661698658999,0.154524681490898,0.291139240506329,0.484176479990479
197,8,0.639918490083351,0.0874679636787001,0.670886075949367,0.0685705618098423
198,8,0.795347150632534,0.0182741384609131,0.468354430379747,0.241804882823014
199,8,0.533500502811911,0.173287452337835,0.0886075949367088,0.834728317893272
200,8,0.612120391002289,0.106742878864957,0.468354430379747,0.241804882823014
201,8,0.690861828088241,0.0577925553096926,0.162162162162162,0.701234279866665
202,8,0.70647688149437,0.0501210544697537,0.594936708860759,0.119765536998206
203,8,0.737149887204068,0.0369211939261836,0.923076923076923,0.00107327636125646
204,8,0.778280995307494,0.022918620519267,0.487804878048781,0.220101844181823
205,8,0.598464271475482,0.117022836048197,0.575,0.135941126708984
206,8,0.971150369408705,5.87375887955986e-05,0.725,0.041858585205078
207,8,0.820362442379093,0.0126097574082763,0.772151898734177,0.0247485870017686
208,8,0.731709895660943,0.0390852953918508,0.297297297297297,0.47454266274421
209,8,0.971827534841193,5.47258712744367e-05,0.975308641975309,3.69400528358044e-05
210,8,0.691136941891546,0.057651717504485,0.670886075949367,0.0685705618098423
211,8,0.775150902029945,0.0238422836527266,0.686746987951807,0.0599235467192919
212,8,0.974917200124216,3.87134611629412e-05,0.848101265822785,0.00779410868380385
213,8,0.75043500680347,0.03194860679511,0.746835443037975,0.033252559177418
214,8,0.930502306117609,0.000796039958596806,0.544303797468354,0.163088312636417
215,8,0.588060309402473,0.125215110759693,0.560975609756098,0.148007079914522
216,8,0.785361790003263,0.0209120429061493,0.780487804878049,0.0222809739808402
217,8,0.738611064135317,0.0363526773898698,0.675,0.0662613269042968
218,8,0.486297331406045,0.221746488291597,0.555555555555556,0.152822232383275
219,8,0.913405899710242,0.0015197211646963,0.615384615384616,0.104365016307875
220,8,0.975245467301822,3.72225414567149e-05,0.926829268292683,0.000926422142911447
221,8,0.138218652969602,0.744121838003001,0.102564102564103,0.809036692029818
222,8,0.938896660122241,0.000544523440781576,0.923076923076923,0.00107327636125646
223,8,0.973296303054049,4.66568429466304e-05,0.802469135802469,0.016526566994929
224,8,0.969277539878618,7.0834832589919e-05,0.851851851851852,0.00725239908517074
225,8,0.778335826223907,0.0229026418953063,0.542168674698795,0.165077483817168
226,8,0.669547714212791,0.0693318997670511,0.292682926829268,0.481754330094079
227,8,0.943987137380386,0.000421092732562539,0.829268292682927,0.0109030266752834
228,8,0.964505663874547,0.00010883875690129,0.89873417721519,0.00240296148046003
229,8,0.961755555500314,0.000135863877786797,0.96875,7.45169818401346e-05
230,8,0.959080924734182,0.000166070677893394,0.783132530120482,0.0215314655741672
231,8,0.580267046122724,0.13155622833797,0.544303797468354,0.163088312636417
232,8,0.737830976800786,0.0366555250132661,0.973684210526316,4.46660881693344e-05
233,8,0.593156515260477,0.12116326579641,0.209876543209877,0.617884622686196
234,8,0.589653020211578,0.123940744788834,0.447368421052632,0.266383944879122
235,8,0.653788904271579,0.0786712475452927,0.634146341463415,0.0912890821441658
236,8,0.959707743937362,0.000158630754861356,0.777777777777778,0.023065589595082
237,8,0.676331403094229,0.0655239805945592,0.594936708860759,0.119765536998206
238,8,0.950328472498152,0.000295081072545803,0.731707317073171,0.0390863390212493
239,8,0.759106759797124,0.0289375848615094,0.560975609756098,0.148007079914522
240,8,0.946475585653378,0.000368126064055449,0.544303797468354,0.163088312636417
241,8,0.650753329995614,0.080550074781671,0.670886075949367,0.0685705618098423
242,8,0.675159476559525,0.0661727495525389,0.560975609756098,0.148007079914522
243,8,0.931222030394902,0.000771990525296086,0.407407407407407,0.316429397723464
244,8,0.661403157114003,0.0740722051130895,0.0886075949367088,0.834728317893272
245,8,0.770331304495778,0.0253090220471403,0.555555555555556,0.152822232383275
246,8,0.953037283927879,0.000249905547762327,0.620253164556962,0.100875222859378
247,8,0.82400043309955,0.0118935980620442,0.487804878048781,0.220101844181823
248,8,0.625484412922517,0.09720105286455,0.536585365853659,0.170340970786708
249,8,0.667515964936735,0.0704971638266913,0.333333333333333,0.419753086419753
250,8,0.93244273610522,0.000732297213549438,0.615384615384616,0.104365016307875
251,8,0.819811120718214,0.0127206026036556,0.904761904761905,0.00200827550542946
252,8,0.962138500634911,0.000131861731797189,0.615384615384616,0.104365016307875
253,8,0.979707232611565,2.05745567226073e-05,0.848101265822785,0.00779410868380385
254,8,0.4256417047507,0.293075101053529,0.291139240506329,0.484176479990479
255,8,0.661765599493028,0.0738573301279806,0.837837837837838,0.00940624141192286
256,8,0.989574956928179,2.81042318597935e-06,1,0
257,8,0.959569600030337,0.000160251132695288,0.746835443037975,0.033252559177418
258,8,0.76063433954667,0.0284260701157033,0.620253164556962,0.100875222859378
259,8,0.74789726300892,0.032864585050067,0.670886075949367,0.0685705618098423
260,8,0.977223487425263,2.90370967361425e-05,0.62962962962963,0.0943451651056068
261,8,0.983949865992216,1.02125312649101e-05,1,0
262,8,0.75411854769488,0.0306472114240942,-0.105263157894737,0.804084671089484
263,8,0.954263872641726,0.000231047114405967,0.289473684210526,0.486795192697768
264,8,0.480458305171872,0.228176179280586,0,1
265,8,0.681051087187527,0.0629494201752878,0.316455696202532,0.445069441835733
266,8,0.903333791443115,0.00209765451064259,0.615384615384616,0.104365016307875
267,8,0.758652754524654,0.0290906942686772,0.615384615384616,0.104365016307875
268,8,0.74308496597776,0.0346453251901147,0.609756097560976,0.108484275261192
269,8,0.698534573783849,0.0539412968213915,0.707317073170732,0.0497267470387709
270,8,0.686205541381627,0.0602073766731192,0.111111111111111,0.793374993649342
271,8,0.649546968330278,0.0813039321725988,0.259259259259259,0.535232404809648
272,8,0.688002010286723,0.0592687226085327,0.604938271604938,0.112082511292616
273,8,0.954763160534645,0.000223647683050452,0.707317073170732,0.0497267470387709
274,8,0.669479372052516,0.0693709098794825,0.121951219512195,0.773598436910598
275,8,0.777028456360039,0.0232855171577914,0.675,0.0662613269042968
276,8,0.608692803349386,0.10927266825354,0.566265060240964,0.143389618739712
277,8,0.536767358640451,0.170167993459047,0.316455696202532,0.445069441835733
278,8,0.984002593737001,1.01126133898235e-05,0.923076923076923,0.00107327636125646
279,8,0.711532940246398,0.0477764201045654,0.643835616438356,0.0849286568753826
280,8,0.635679185906059,0.0902651246605867,0.69620253164557,0.0550950655487157
281,8,0.692977083462649,0.0567149678868185,0.536585365853659,0.170340970786708
282,8,0.467492073259845,0.242791261455802,0.365853658536585,0.37277785416078
283,8,0.815916650725164,0.013521127002343,0.654320987654321,0.07834458818895
284,8,0.643706792979418,0.0850114772155063,0.6,0.11584
285,8,0.80653642580281,0.0155774674805036,0.585365853658537,0.127387674311883
286,8,0.697255964186557,0.0545720744596978,0.567567567567568,0.142264970543864
287,8,0.929850634965913,0.000818233678388014,0.848101265822785,0.00779410868380385
288,8,0.939345171204849,0.000532803587485151,0.351351351351351,0.393425255498471
289,8,-0.547418555447963,0.160209962187895,-0.342465753424658,0.406316873398979
290,8,-0.193608852924991,0.645953024028393,-0.230769230769231,0.58242412326653
291,8,0.795898963504217,0.0181347947442607,0.721518987341772,0.043343002111805
292,8,0.748243995984612,0.0327384975586499,0.55,0.1578455859375
293,8,0.818524838513386,0.0129815992518212,0.536585365853659,0.170340970786708
294,8,0.973705019887865,4.45609139541821e-05,0.726027397260274,0.0414264515948148
295,8,0.970366426033479,6.36193838483061e-05,0.851851851851852,0.00725239908517074
296,8,0.9359089535588,0.000626929785988901,0.746835443037975,0.033252559177418
297,8,0.732557201727737,0.0387432835605417,0.375,0.360012054443359
298,8,0.708157633217137,0.0493341392598554,0.45,0.2632364453125
299,8,0.672900911888493,0.0674337509681854,0.777777777777778,0.023065589595082
300,8,0.796172517175915,0.0180659640812588,0.643835616438356,0.0849286568753826
301,8,0.678637261545984,0.0642585072799347,-0.215189873417721,0.608801860963226
302,8,0.529056914092758,0.177579579238432,0.645569620253164,0.0838184337745055
303,8,0.666074546929912,0.0713308032445059,0.487804878048781,0.220101844181823
304,8,-0.179137807137389,0.671233178236834,-0.307692307692308,0.458455990282607
305,8,0.774057873362332,0.0241701729750478,0.487804878048781,0.220101844181823
306,8,0.770766050892951,0.0251744873824249,0.367088607594937,0.371042516598345
307,8,0.969005915893656,7.27153145740942e-05,0.620253164556962,0.100875222859378
308,8,0.973734896577123,4.44101987889048e-05,0.974683544303797,3.97984255471566e-05
309,8,0.515004435545872,0.191523860608584,0.292682926829268,0.481754330094079
310,8,0.952306516624396,0.000261608215224788,0.604938271604938,0.112082511292616
311,8,0.777070838354846,0.0232730433767452,0.634146341463415,0.0912890821441658
312,8,0.657554213659942,0.0763767001978135,0.333333333333333,0.419753086419753
313,8,0.931340460510984,0.000768079369416739,0.594936708860759,0.119765536998206
314,8,0.697305103860026,0.0545477512156933,0.555555555555556,0.152822232383275
315,8,0.991258476229252,1.65901295272029e-06,1,3.42113882891805e-48
316,8,0.638658963645134,0.0882936954016223,0.481481481481481,0.227042659068039
317,8,0.635975563251646,0.0900679115344899,0.542168674698795,0.165077483817168
318,8,0.68648685583673,0.0600598101258372,0.544303797468354,0.163088312636417
319,8,0.955848973463719,0.000208098687403306,0.945945945945946,0.000379009233638051
320,8,0.597795541925185,0.117540022721177,0.654320987654321,0.07834458818895
321,8,0.661485655439693,0.0740232635289544,0.625,0.0975379943847654
322,8,0.756923001455235,0.0296786043736181,0.682926829268293,0.0619431712593441
323,8,0.777295469765051,0.0232069995552351,0.75609756097561,0.0299617108971145
324,8,0.814104497681301,0.0139041725034715,0.848101265822785,0.00779410868380385
325,8,0.683695856315267,0.0615334043692284,0.536585365853659,0.170340970786708
326,8,0.442474472737326,0.272286729346702,-0.105263157894737,0.804084671089484
327,8,0.757689616160371,0.0294171532596603,0.658536585365854,0.0757845840293002
328,8,0.664881683209965,0.0720250584459099,0.560975609756098,0.148007079914522
329,8,0.70350813655709,0.051529326114516,0.230769230769231,0.582424123266531
330,8,0.781621387600404,0.0219577667055736,0.493975903614458,0.213435752051467
331,8,0.71668135682387,0.0454581624102677,0.746835443037975,0.033252559177418
332,8,0.975619075778336,3.55725555189435e-05,0.974683544303797,3.97984255471566e-05
333,8,0.954763160534645,0.000223647683050454,0.707317073170732,0.0497267470387709
334,8,0.633301444485991,0.0918563387453683,0.544303797468354,0.163088312636417
335,8,0.681872724057581,0.0625074651474371,0.675,0.0662613269042968
336,8,0.788995778498378,0.0199263166252394,0.259259259259259,0.535232404809648
337,8,0.717844482748611,0.0449440390279164,0.682926829268293,0.0619431712593441
338,8,0.544825704782823,0.162604073183113,0.560975609756098,0.148007079914522
339,8,0.729014681779399,0.0401853932121789,0.686746987951807,0.0599235467192919
340,8,0.639918490083351,0.0874679636787001,0.670886075949367,0.0685705618098423
341,8,0.576215774786677,0.134921865952651,0.487804878048781,0.220101844181823
342,8,0.931340460510984,0.000768079369416739,0.594936708860759,0.119765536998206
343,8,0.575029714865502,0.135916163992418,0.268292682926829,0.520569891636616
344,8,0.82400043309955,0.0118935980620442,0.487804878048781,0.220101844181823
345,8,0.934176796532175,0.000678244937225341,0.772151898734177,0.0247485870017686
346,8,0.950118512295426,0.000298790923368685,0.734939759036145,0.0377913597475922
347,8,0.570232444823113,0.139979240102513,0.555555555555556,0.152822232383275
348,8,0.755034472423896,0.0303287636883355,0.848101265822785,0.00779410868380385
349,8,0.699699541963155,0.0533704005004676,0.620253164556962,0.100875222859378
350,8,0.665097294181088,0.0718992783299354,0.753086419753086,0.0310085131644479
351,8,0.799251434440011,0.0173025070914138,0.682926829268293,0.0619431712593441
352,8,0.663777188287344,0.0726714120775025,0.604938271604938,0.112082511292616
353,8,0.969005915893656,7.2715314574095e-05,0.620253164556962,0.100875222859378
354,8,0.735894993240465,0.0374137511680172,0.475,0.234272098388672
355,8,0.806283769078204,0.015635401048507,0.609756097560976,0.108484275261192
356,8,0.691836960051461,0.0572942842013059,0.743589743589744,0.0344558337392387
357,8,0.972724885316032,4.96950390957048e-05,0.848101265822785,0.00779410868380385
358,8,0.970628547245686,6.19583597696999e-05,0.34375,0.404442485421896
359,8,0.902862310442296,0.0021277189775209,0.594936708860759,0.119765536998206
360,8,0.762663937059534,0.0277551284999318,0.414634146341463,0.307070866237017
361,8,0.960898160124634,0.000145113365332558,0.567567567567568,0.142264970543864
362,8,0.954136069230435,0.000232966726537093,0.68421052631579,0.0612600707806916
363,8,0.956599172321133,0.000197783069290545,0.777777777777778,0.023065589595082
364,8,0.965731761679283,9.80361013217446e-05,0.804878048780488,0.0159601987985088
365,8,0.708094050511817,0.0493637719644564,0.731707317073171,0.0390863390212493
366,8,0.668290541519499,0.0700515725940851,0.675,0.0662613269042968
367,8,0.729826610114911,0.039852036127012,0.645569620253164,0.0838184337745055
368,8,0.772302117759471,0.0247026915791117,0.848101265822785,0.00779410868380385
369,8,0.765666376547355,0.0267806488148839,0.620253164556962,0.100875222859378
370,8,0.695905518409289,0.0552430612986744,0.594936708860759,0.119765536998206
371,8,0.828443137294792,0.0110545994622508,0.654320987654321,0.07834458818895
372,8,0.708114177869837,0.0493543904561176,0.424657534246575,0.294313618526343
373,8,0.670992166817517,0.0685104232482092,0.24390243902439,0.560495956966516
374,8,0.797300436609233,0.0177838871027173,0.525,0.181547481689453
375,8,0.960407276162897,0.000150591290840613,0.75609756097561,0.0299617108971145
376,8,0.957551547125372,0.000185180651962172,0.72972972972973,0.0398917240906803
377,8,-0.263748795701428,0.527926483634884,-0.578947368421053,0.132647361838117
