start_idx	start_values	objective	observation_channels	model_variant	objective_scale	initial_raw_objective	final_raw_objective	delta_raw_objective	initial_normalized_objective	final_normalized_objective	delta_normalized_objective	initial_objective	final_objective	delta_objective	n_iter	n_function_eval	n_gradient_eval	gradient_norm	gradient_max_abs	gradient_max_abs_index	gradient_max_abs_name	optimizer_success	optimizer_status	optimizer_message	result_equals_start	recomputed_final_objective	initial_simulations_attempted	initial_simulations_failed	initial_failure_messages	final_simulations_attempted	final_simulations_failed	final_failure_messages	success	message	any_at_lower_bound	any_at_upper_bound	lower_bound_coordinates	upper_bound_coordinates	initial_mu_r	initial_mu_K	initial_mu_k_tr	initial_mu_k_kill	initial_mu_k_clear	initial_mu_k_cyto	initial_mu_beta_dose	initial_mu_mu_base_death	initial_mu_mu_confluence_death	initial_2N_r	initial_2N_K	initial_2N_k_tr	initial_2N_k_kill	initial_2N_k_clear	initial_2N_k_cyto	initial_2N_beta_dose	initial_2N_mu_base_death	initial_2N_mu_confluence_death	initial_4N_r	initial_4N_K	initial_4N_k_tr	initial_4N_k_kill	initial_4N_k_clear	initial_4N_k_cyto	initial_4N_beta_dose	initial_4N_mu_base_death	initial_4N_mu_confluence_death	initial_dose_gate_ec50_uM	initial_dose_gate_hill	initial_model_preset	initial_fit_beta_dose	initial_use_hill_dose_gate	initial_fit_hill_dose_gate	initial_theta_alive	initial_theta_dead	final_mu_r	final_mu_K	final_mu_k_tr	final_mu_k_kill	final_mu_k_clear	final_mu_k_cyto	final_mu_beta_dose	final_mu_mu_base_death	final_mu_mu_confluence_death	final_2N_r	final_2N_K	final_2N_k_tr	final_2N_k_kill	final_2N_k_clear	final_2N_k_cyto	final_2N_beta_dose	final_2N_mu_base_death	final_2N_mu_confluence_death	final_4N_r	final_4N_K	final_4N_k_tr	final_4N_k_kill	final_4N_k_clear	final_4N_k_cyto	final_4N_beta_dose	final_4N_mu_base_death	final_4N_mu_confluence_death	final_dose_gate_ec50_uM	final_dose_gate_hill	final_model_preset	final_fit_beta_dose	final_use_hill_dose_gate	final_fit_hill_dose_gate	final_theta_alive	final_theta_dead	n_tr
2	{'r': 1.2, 'K': 29395.5, 'k_tr': 1.0, 'k_kill': 50.0, 'k_clear': 1.0, 'beta_dose': 1.0, 'mu_base_death': 0.02, 'mu_confluence_death': 0.05, 'dose_gate_ec50_uM': 0.0125, 'dose_gate_hill': 2.0, 'theta_alive': 50.0, 'theta_dead': 50.0, 'k_cyto': 10.0}	negative_binomial	alive_dead	immediate_cytostasis_delayed_death	614280.5843911993	614280.5843911993	256473.55633574983	357807.0280554495	1.0	0.4175185784032804	0.5824814215967196	614280.5843911993	256473.55633574983	357807.0280554495	3	160	5	0.3570901008046934	0.23017850543374238	29	log_theta_alive	True	0	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	False	256473.55633574983	73	0		73	0		True	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	False	False			1.2	29395.50000000002	1.0	49.99999999999999	1.0	10.000000000000002	1.0	0.02	0.05000000000000001	1.2	29395.50000000002	1.0	49.99999999999999	1.0	10.000000000000002	1.0	0.02	0.05000000000000001	1.2	29395.50000000002	1.0	49.99999999999999	1.0	10.000000000000002	1.0	0.02	0.05000000000000001	0.012500000000000006	2.0	beta_hill_baseline_confluence	True	True	True	49.99999999999999	49.99999999999999	1.8548082967244701	24946.58366163911	1.2704471581927133	54.33252292220563	0.6542796801981159	10.413020783164953	1.0934644549852288	0.02937840572568677	0.05348854562246373	2.657413801036507	22435.831312302682	1.3944520419830706	55.496249977967494	0.4839085756551182	10.556455500444606	1.110830741820983	0.03814520551158291	0.055601943759431914	2.0010402849420994	23540.20397956266	1.4705036467559471	57.80240607162846	0.5787982416515213	10.69577036043441	1.1769717166801197	0.03323644264416156	0.05504556666942849	0.012279928600544476	1.9865499552692922	beta_hill_baseline_confluence	True	True	True	19.49245790391831	28.81470188657347	4
3	{'r': 0.3, 'K': 39194.0, 'k_tr': 2.0, 'k_kill': 100.0, 'k_clear': 0.2, 'beta_dose': 1.0, 'mu_base_death': 0.02, 'mu_confluence_death': 0.05, 'dose_gate_ec50_uM': 0.0125, 'dose_gate_hill': 2.0, 'theta_alive': 100.0, 'theta_dead': 30.0, 'k_cyto': 10.0}	negative_binomial	alive_dead	immediate_cytostasis_delayed_death	628201.4465924122	628201.4465924122	105573.4927440242	522627.953848388	1.0	0.16805674886088265	0.8319432511391174	628201.4465924122	105573.4927440242	522627.953848388	5	224	7	0.15753961117623314	0.08733495597979583	15	delta_log_2N_beta_dose	True	0	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	False	105573.4927440242	73	0		73	0		True	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	False	False			0.3	39193.999999999985	2.0	100.00000000000004	0.2	10.000000000000002	1.0	0.02	0.05000000000000001	0.3	39193.999999999985	2.0	100.00000000000004	0.2	10.000000000000002	1.0	0.02	0.05000000000000001	0.3	39193.999999999985	2.0	100.00000000000004	0.2	10.000000000000002	1.0	0.02	0.05000000000000001	0.012500000000000006	2.0	beta_hill_baseline_confluence	True	True	True	100.00000000000004	30.000000000000004	0.49294272416962204	40675.68923790118	2.1203680813112453	183.1766742412108	0.13768088502936107	10.803077017967745	0.5901912801407622	0.03401342400623686	0.05008985288277016	0.5867185734928289	41284.53016192252	3.320049740777837	285.44218159694805	0.10640756154851216	11.170901695841666	0.6607481403054684	0.048975890039101674	0.05011157178600404	0.680510848293263	41590.82834007982	1.4357301862524083	215.32349421424962	0.12263647871741412	11.28636366360275	0.3111352138920705	0.04017329355407622	0.050158119040551015	0.011207509394267373	1.9428777934104509	beta_hill_baseline_confluence	True	True	True	14.647416538564745	13.009975107870423	4
0	{'r': 0.7, 'K': 19597.0, 'k_tr': 0.5, 'k_kill': 25.0, 'k_clear': 0.5, 'beta_dose': 1.0, 'mu_base_death': 0.02, 'mu_confluence_death': 0.05, 'dose_gate_ec50_uM': 0.0125, 'dose_gate_hill': 2.0, 'theta_alive': 20.0, 'theta_dead': 20.0, 'k_cyto': 1.0}	negative_binomial	alive_dead	immediate_cytostasis_delayed_death	379532.6011280063	379532.6011280063	70057.07756233632	309475.52356567	1.0	0.18458777283985656	0.8154122271601434	379532.6011280063	70057.07756233632	309475.52356567	26	1088	34	0.008524367480080992	0.0064893424001917135	0	mu_log_r	True	0	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	False	70057.07756233632	73	0		73	0		True	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	False	False			0.7	19596.999999999993	0.5	24.999999999999996	0.5	1.0	1.0	0.02	0.05000000000000001	0.7	19596.999999999993	0.5	24.999999999999996	0.5	1.0	1.0	0.02	0.05000000000000001	0.7	19596.999999999993	0.5	24.999999999999996	0.5	1.0	1.0	0.02	0.05000000000000001	0.012500000000000006	2.0	beta_hill_baseline_confluence	True	True	True	19.999999999999996	19.999999999999996	0.6139063181833945	89285.12829259051	0.10209586805047394	12.480538137427235	0.23826357135755755	1.7149490232607056	1.6966368822501752	0.09200314552695657	0.060356726996588395	0.5678273691403384	247371.92197497113	0.0627801770108121	11.015677059436252	0.21808805366004524	2.754219576871329	2.564325872542961	0.2599304928679519	0.05731839458215841	0.578154059552911	149577.2278536264	0.034293391247841074	7.087755829791616	0.12564275561134364	1.828016275966925	1.9202058498269086	0.1428464451232963	0.0764545042245002	0.012909411229200555	1.3337195496565026	beta_hill_baseline_confluence	True	True	True	0.5105330596226534	4.985068966583645	5
1	{'r': 0.7, 'K': 19597.0, 'k_tr': 0.5, 'k_kill': 25.0, 'k_clear': 0.5, 'beta_dose': 1.0, 'mu_base_death': 0.02, 'mu_confluence_death': 0.05, 'dose_gate_ec50_uM': 0.0125, 'dose_gate_hill': 2.0, 'theta_alive': 20.0, 'theta_dead': 20.0, 'k_cyto': 100.0}	negative_binomial	alive_dead	immediate_cytostasis_delayed_death	401669.94505886117	401669.94505886117	61603.75355075745	340066.19150810374	1.0	0.15336908899601628	0.8466309110039837	401669.94505886117	61603.75355075745	340066.19150810374	31	1344	42	0.013705143821437645	0.008617540067283068	3	mu_log_k_kill	True	0	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	False	61603.75355075745	73	0		73	0		True	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	False	False			0.7	19596.999999999993	0.5	24.999999999999996	0.5	100.00000000000004	1.0	0.02	0.05000000000000001	0.7	19596.999999999993	0.5	24.999999999999996	0.5	100.00000000000004	1.0	0.02	0.05000000000000001	0.7	19596.999999999993	0.5	24.999999999999996	0.5	100.00000000000004	1.0	0.02	0.05000000000000001	0.012500000000000006	2.0	beta_hill_baseline_confluence	True	True	True	19.999999999999996	19.999999999999996	1.1591224260631363	21693.0708229956	2.1324117822468653	89.08018136046634	0.16703273882857075	979.9302042078158	0.49853874723998776	0.03451618564719741	0.05183048817618778	1.2463724081040366	25358.22838001918	6.842656817820877	217.2640297695638	0.15181535897356027	8040.91427243277	0.2533099724115499	0.11682547346352361	0.05143775985667095	1.7809375689522609	20512.06744529951	2.8202443171612437	129.89234606810706	0.061608978408933444	1163.1135402481661	0.4877484657383576	0.017440772340423516	0.05412976863552694	0.018528672753251808	2.6928007537388816	beta_hill_baseline_confluence	True	True	True	6.95190489244975	7.758325924153134	5
2	{'r': 1.2, 'K': 29395.5, 'k_tr': 1.0, 'k_kill': 50.0, 'k_clear': 1.0, 'beta_dose': 1.0, 'mu_base_death': 0.02, 'mu_confluence_death': 0.05, 'dose_gate_ec50_uM': 0.0125, 'dose_gate_hill': 2.0, 'theta_alive': 50.0, 'theta_dead': 50.0, 'k_cyto': 10.0}	negative_binomial	alive_dead	immediate_cytostasis_delayed_death	657891.2203851757	657891.2203851757	70219.45532077826	587671.7650643974	1.0	0.10673414258312623	0.8932658574168738	657891.2203851757	70219.45532077826	587671.7650643974	17	704	22	0.0009426676967247469	0.0004754959920952127	1	mu_log_K	True	0	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	False	70219.45532077826	73	0		73	0		True	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	False	False			1.2	29395.50000000002	1.0	49.99999999999999	1.0	10.000000000000002	1.0	0.02	0.05000000000000001	1.2	29395.50000000002	1.0	49.99999999999999	1.0	10.000000000000002	1.0	0.02	0.05000000000000001	1.2	29395.50000000002	1.0	49.99999999999999	1.0	10.000000000000002	1.0	0.02	0.05000000000000001	0.012500000000000006	2.0	beta_hill_baseline_confluence	True	True	True	49.99999999999999	49.99999999999999	1.0382433524341717	11196.631265386304	0.37156955404561537	36.2449242721516	0.27318368293093853	8.526394454533527	1.01672828882584	0.07614091798770382	0.09388236852769753	1.1132296351749276	4086.406378801054	0.24104590938431886	30.841710225773184	0.13509864593040274	9.409424435938693	0.9141255929631672	0.16225637494827075	0.11903080217263236	0.838221656771979	11800.174201518143	0.21350519038480897	30.915335166447463	0.15164913948820857	6.555450285040941	1.1521692398119059	0.13532925057894135	0.13875188776703928	0.01211326809195279	2.014799807588294	beta_hill_baseline_confluence	True	True	True	0.5617351577697214	4.003950746928521	5
3	{'r': 0.3, 'K': 39194.0, 'k_tr': 2.0, 'k_kill': 100.0, 'k_clear': 0.2, 'beta_dose': 1.0, 'mu_base_death': 0.02, 'mu_confluence_death': 0.05, 'dose_gate_ec50_uM': 0.0125, 'dose_gate_hill': 2.0, 'theta_alive': 100.0, 'theta_dead': 30.0, 'k_cyto': 10.0}	negative_binomial	alive_dead	immediate_cytostasis_delayed_death	640664.1970122617	640664.1970122617	66068.09933186104	574596.0976804007	1.0	0.10312438191484666	0.8968756180851534	640664.1970122617	66068.09933186104	574596.0976804007	15	576	18	0.008782314033236456	0.006124364941323825	3	mu_log_k_kill	True	0	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	False	66068.09933186104	73	0		73	0		True	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	False	False			0.3	39193.999999999985	2.0	100.00000000000004	0.2	10.000000000000002	1.0	0.02	0.05000000000000001	0.3	39193.999999999985	2.0	100.00000000000004	0.2	10.000000000000002	1.0	0.02	0.05000000000000001	0.3	39193.999999999985	2.0	100.00000000000004	0.2	10.000000000000002	1.0	0.02	0.05000000000000001	0.012500000000000006	2.0	beta_hill_baseline_confluence	True	True	True	100.00000000000004	30.000000000000004	0.5460088521690714	49740.244221215515	3.615134304423085	166.34815901654	0.2218993013427379	20.475079523255065	0.5239594486047788	0.06302624778866799	0.05001204046328884	0.7236784722741346	56513.36666165272	7.111598309033207	347.6247775052067	0.2020715599192661	26.09520939451761	0.26041753787277716	0.17197812174996763	0.050071111306176856	0.744190936714628	55555.22451440458	3.3186575613423677	132.3499159818277	0.270458565817445	32.87808235717467	0.553778510036387	0.07281020070405583	0.04996489401870658	0.016464782218590903	3.2141817164415145	beta_hill_baseline_confluence	True	True	True	2.361356106498418	3.025475409989501	5
0	{'r': 0.7, 'K': 19597.0, 'k_tr': 0.5, 'k_kill': 25.0, 'k_clear': 0.5, 'beta_dose': 1.0, 'mu_base_death': 0.02, 'mu_confluence_death': 0.05, 'dose_gate_ec50_uM': 0.0125, 'dose_gate_hill': 2.0, 'theta_alive': 20.0, 'theta_dead': 20.0, 'k_cyto': 1.0}	negative_binomial	alive_dead	immediate_cytostasis_delayed_death	387270.40178162605	387270.40178162605	70173.79164731469	317096.61013431137	1.0	0.18120101955760687	0.8187989804423932	387270.40178162605	70173.79164731469	317096.61013431137	19	704	22	0.0023046397660931588	0.0014893308816278268	0	mu_log_r	True	0	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	False	70173.79164731469	73	0		73	0		True	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	False	False			0.7	19596.999999999993	0.5	24.999999999999996	0.5	1.0	1.0	0.02	0.05000000000000001	0.7	19596.999999999993	0.5	24.999999999999996	0.5	1.0	1.0	0.02	0.05000000000000001	0.7	19596.999999999993	0.5	24.999999999999996	0.5	1.0	1.0	0.02	0.05000000000000001	0.012500000000000006	2.0	beta_hill_baseline_confluence	True	True	True	19.999999999999996	19.999999999999996	0.7374144037500058	22643.17635626454	0.3161923499134636	22.52443177148824	0.45996499161533805	1.2835107297298756	1.2870048550611306	0.10220857912222105	0.05294108041012081	0.7392603241735554	20711.713679024455	0.2702993276487485	21.65426847259684	0.4594388264780329	1.4660563715052755	1.5053646913736654	0.30315498789824474	0.05125398596530804	0.7733419687105383	28711.341109161694	0.23370524008726642	21.11857938548404	0.4245136483450142	1.4416606813013941	1.4157859416698801	0.17443194125949313	0.05786282736528458	0.012585699888809256	1.9851063240524054	beta_hill_baseline_confluence	True	True	True	0.5583679342560232	3.8042153962296394	6
1	{'r': 0.7, 'K': 19597.0, 'k_tr': 0.5, 'k_kill': 25.0, 'k_clear': 0.5, 'beta_dose': 1.0, 'mu_base_death': 0.02, 'mu_confluence_death': 0.05, 'dose_gate_ec50_uM': 0.0125, 'dose_gate_hill': 2.0, 'theta_alive': 20.0, 'theta_dead': 20.0, 'k_cyto': 100.0}	negative_binomial	alive_dead	immediate_cytostasis_delayed_death	415690.47147155757	415690.47147155757	68465.40743405184	347225.0640375057	1.0	0.16470285496725992	0.8352971450327401	415690.47147155757	68465.40743405184	347225.0640375057	13	512	16	0.006646808889255714	0.0041638192915516995	0	mu_log_r	True	0	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	False	68465.40743405184	73	0		73	0		True	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	False	False			0.7	19596.999999999993	0.5	24.999999999999996	0.5	100.00000000000004	1.0	0.02	0.05000000000000001	0.7	19596.999999999993	0.5	24.999999999999996	0.5	100.00000000000004	1.0	0.02	0.05000000000000001	0.7	19596.999999999993	0.5	24.999999999999996	0.5	100.00000000000004	1.0	0.02	0.05000000000000001	0.012500000000000006	2.0	beta_hill_baseline_confluence	True	True	True	19.999999999999996	19.999999999999996	0.7484136875575437	21319.07768622318	0.7065960221137589	27.159421876395296	0.3125635994934081	211.54997451396764	1.5302379549830092	0.10620012322674809	0.05026068261648816	0.7504901648308887	20778.64045721953	0.6955153211507932	27.059953861524974	0.2940842410939934	440.88566422855746	2.108307975186428	0.3061048356817596	0.05033050742500742	0.7977354591081794	23799.25878964052	1.0142722327354081	29.61257905586811	0.20783041119729456	214.6228030555957	1.696787051085934	0.19521202959133005	0.05045055955445695	0.012146513938394917	1.9995659826474599	beta_hill_baseline_confluence	True	True	True	0.6621830209940222	4.401877140733954	6
2	{'r': 1.2, 'K': 29395.5, 'k_tr': 1.0, 'k_kill': 50.0, 'k_clear': 1.0, 'beta_dose': 1.0, 'mu_base_death': 0.02, 'mu_confluence_death': 0.05, 'dose_gate_ec50_uM': 0.0125, 'dose_gate_hill': 2.0, 'theta_alive': 50.0, 'theta_dead': 50.0, 'k_cyto': 10.0}	negative_binomial	alive_dead	immediate_cytostasis_delayed_death	690933.1140957443	690933.1140957443	69550.88107482596	621382.2330209183	1.0	0.10066224885725786	0.8993377511427422	690933.1140957443	69550.88107482596	621382.2330209183	21	864	27	0.00200046554099741	0.001222495716412624	0	mu_log_r	True	0	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	False	69550.88107482596	73	0		73	0		True	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	False	False			1.2	29395.50000000002	1.0	49.99999999999999	1.0	10.000000000000002	1.0	0.02	0.05000000000000001	1.2	29395.50000000002	1.0	49.99999999999999	1.0	10.000000000000002	1.0	0.02	0.05000000000000001	1.2	29395.50000000002	1.0	49.99999999999999	1.0	10.000000000000002	1.0	0.02	0.05000000000000001	0.012500000000000006	2.0	beta_hill_baseline_confluence	True	True	True	49.99999999999999	49.99999999999999	0.8182313429576175	31447.0586259339	0.26349201548839885	37.13782941698927	0.26163815208533325	22.31028783859255	1.29559001909459	0.08653482017080853	0.09679374781219821	0.614198282681841	18540.942226987023	0.16169527524216862	32.46043393925184	0.13955089321195352	34.51958651556905	1.6835378716467042	0.24494002128294165	0.11857541725743936	0.7408936204235079	58341.225985434765	0.1141820703887797	31.63521681549608	0.12973131224737633	32.14317081518774	1.3030938689749436	0.1299889088448976	0.15204795984586866	0.012745377275105378	1.9396953224810678	beta_hill_baseline_confluence	True	True	True	0.5199125641701247	3.875723169998828	6
3	{'r': 0.3, 'K': 39194.0, 'k_tr': 2.0, 'k_kill': 100.0, 'k_clear': 0.2, 'beta_dose': 1.0, 'mu_base_death': 0.02, 'mu_confluence_death': 0.05, 'dose_gate_ec50_uM': 0.0125, 'dose_gate_hill': 2.0, 'theta_alive': 100.0, 'theta_dead': 30.0, 'k_cyto': 10.0}	negative_binomial	alive_dead	immediate_cytostasis_delayed_death	665751.6584771771	665751.6584771771	77047.23472498838	588704.4237521888	1.0	0.11572969251210609	0.8842703074878939	665751.6584771771	77047.23472498838	588704.4237521888	7	288	9	0.03759222565380633	0.01931007298182196	15	delta_log_2N_beta_dose	True	0	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	False	77047.23472498838	73	0		73	0		True	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	False	False			0.3	39193.999999999985	2.0	100.00000000000004	0.2	10.000000000000002	1.0	0.02	0.05000000000000001	0.3	39193.999999999985	2.0	100.00000000000004	0.2	10.000000000000002	1.0	0.02	0.05000000000000001	0.3	39193.999999999985	2.0	100.00000000000004	0.2	10.000000000000002	1.0	0.02	0.05000000000000001	0.012500000000000006	2.0	beta_hill_baseline_confluence	True	True	True	100.00000000000004	30.000000000000004	0.5865436288446376	42356.525291776525	6.49077720842368	172.5372671651222	0.13229744474672128	11.20993867837893	0.5363676883862868	0.04804975454152197	0.050158442470337475	0.6591920885554565	43497.67598822347	15.185035906216248	277.88715289876245	0.0968584538805969	11.900341346320978	0.5202661211130516	0.09029739675440768	0.05019065626655053	1.020355606244408	44573.04690225177	9.003960009822821	184.83118154095072	0.11953404997808732	11.837212858389071	0.29660731398129014	0.06142726477003578	0.05028508773728379	0.011394442444990221	1.992700956119852	beta_hill_baseline_confluence	True	True	True	6.972899421267261	8.114408801253507	6
0	{'r': 0.7, 'K': 19597.0, 'k_tr': 0.5, 'k_kill': 25.0, 'k_clear': 0.5, 'beta_dose': 1.0, 'mu_base_death': 0.02, 'mu_confluence_death': 0.05, 'dose_gate_ec50_uM': 0.0125, 'dose_gate_hill': 2.0, 'theta_alive': 20.0, 'theta_dead': 20.0, 'k_cyto': 1.0}	negative_binomial	alive_dead	immediate_cytostasis_delayed_death	390720.1601431653	390720.1601431653	69891.03002924767	320829.13011391764	1.0	0.17887746054270307	0.821122539457297	390720.1601431653	69891.03002924767	320829.13011391764	24	1152	36	0.025940047657282344	0.01765323443910714	15	delta_log_2N_beta_dose	True	0	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	False	69891.03002924767	73	0		73	0		True	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	False	False			0.7	19596.999999999993	0.5	24.999999999999996	0.5	1.0	1.0	0.02	0.05000000000000001	0.7	19596.999999999993	0.5	24.999999999999996	0.5	1.0	1.0	0.02	0.05000000000000001	0.7	19596.999999999993	0.5	24.999999999999996	0.5	1.0	1.0	0.02	0.05000000000000001	0.012500000000000006	2.0	beta_hill_baseline_confluence	True	True	True	19.999999999999996	19.999999999999996	0.7218203515049881	45669.12676005657	0.29557944672671504	22.92050369910364	0.4717574096876609	1.977793647065091	2.0823566671353833	0.11004464710478745	0.054196310990635356	0.738923789204792	62975.6925863308	0.2390923152608336	22.21295583735462	0.5162044074407403	2.9564408246740475	3.174424020578115	0.37090505303159643	0.05087723537117159	0.7255425643053743	77332.46178819764	0.21724438297634416	21.6940650971348	0.4085284661018128	2.6120838460693223	2.820793165888807	0.17560460198867836	0.06249023737408547	0.012920147038010466	1.9830676314930988	beta_hill_baseline_confluence	True	True	True	0.5300437130182968	3.52013040702986	7
1	{'r': 0.7, 'K': 19597.0, 'k_tr': 0.5, 'k_kill': 25.0, 'k_clear': 0.5, 'beta_dose': 1.0, 'mu_base_death': 0.02, 'mu_confluence_death': 0.05, 'dose_gate_ec50_uM': 0.0125, 'dose_gate_hill': 2.0, 'theta_alive': 20.0, 'theta_dead': 20.0, 'k_cyto': 100.0}	negative_binomial	alive_dead	immediate_cytostasis_delayed_death	422403.0372388081	422403.0372388081	68871.40122158536	353531.6360172228	1.0	0.16304665248571235	0.8369533475142876	422403.0372388081	68871.40122158536	353531.6360172228	10	416	13	0.0042135132136761596	0.002162886549683502	30	log_theta_dead	True	0	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	False	68871.40122158536	73	0		73	0		True	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	False	False			0.7	19596.999999999993	0.5	24.999999999999996	0.5	100.00000000000004	1.0	0.02	0.05000000000000001	0.7	19596.999999999993	0.5	24.999999999999996	0.5	100.00000000000004	1.0	0.02	0.05000000000000001	0.7	19596.999999999993	0.5	24.999999999999996	0.5	100.00000000000004	1.0	0.02	0.05000000000000001	0.012500000000000006	2.0	beta_hill_baseline_confluence	True	True	True	19.999999999999996	19.999999999999996	0.7493153300616948	19489.365953411445	0.6229104797738922	26.07685133868862	0.29416653559215816	149.87007951883027	1.9344334278875905	0.10939848103671564	0.050826584325629524	0.7589567490860211	18218.594175869177	0.6256276252506172	26.08231266946134	0.2421037139126975	217.55608910330923	2.7334666571536133	0.31030531107476284	0.051240657611403714	0.7918030381251369	20736.967444393096	0.7726187875849225	27.194080688020865	0.21042186006622346	154.71227939303049	2.6453334586470993	0.21077351612612225	0.05124848137056195	0.012348152219034535	1.9980591077249061	beta_hill_baseline_confluence	True	True	True	0.6786737488408803	5.762742549851387	7
2	{'r': 1.2, 'K': 29395.5, 'k_tr': 1.0, 'k_kill': 50.0, 'k_clear': 1.0, 'beta_dose': 1.0, 'mu_base_death': 0.02, 'mu_confluence_death': 0.05, 'dose_gate_ec50_uM': 0.0125, 'dose_gate_hill': 2.0, 'theta_alive': 50.0, 'theta_dead': 50.0, 'k_cyto': 10.0}	negative_binomial	alive_dead	immediate_cytostasis_delayed_death	713545.2075404547	713545.2075404547	69476.88163669997	644068.3259037547	1.0	0.09736857721486547	0.9026314227851345	713545.2075404547	69476.88163669997	644068.3259037547	23	832	26	0.0019393852222523592	0.0011799991545651664	0	mu_log_r	True	0	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	False	69476.88163669997	73	0		73	0		True	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	False	False			1.2	29395.50000000002	1.0	49.99999999999999	1.0	10.000000000000002	1.0	0.02	0.05000000000000001	1.2	29395.50000000002	1.0	49.99999999999999	1.0	10.000000000000002	1.0	0.02	0.05000000000000001	1.2	29395.50000000002	1.0	49.99999999999999	1.0	10.000000000000002	1.0	0.02	0.05000000000000001	0.012500000000000006	2.0	beta_hill_baseline_confluence	True	True	True	49.99999999999999	49.99999999999999	0.8431521233487257	24125.839022103675	0.4275587104972308	42.41863996330694	0.27813543926453344	23.05040111734191	1.638269483894489	0.090664191553753	0.08558325065961754	0.6798345563690585	12588.080543846632	0.28253614838635427	39.811064994908946	0.16077963333211884	36.627912835911566	1.913778388973757	0.2580322315452736	0.09501035577381445	0.7338918121711474	38702.54897751339	0.27906127824870636	38.3996382375163	0.13530576999999738	33.42639205459581	2.3230244103406763	0.14262001959811466	0.1311968750980981	0.012923253887071282	1.9246466324349072	beta_hill_baseline_confluence	True	True	True	0.6047482325382638	4.066812877683672	7
3	{'r': 0.3, 'K': 39194.0, 'k_tr': 2.0, 'k_kill': 100.0, 'k_clear': 0.2, 'beta_dose': 1.0, 'mu_base_death': 0.02, 'mu_confluence_death': 0.05, 'dose_gate_ec50_uM': 0.0125, 'dose_gate_hill': 2.0, 'theta_alive': 100.0, 'theta_dead': 30.0, 'k_cyto': 10.0}	negative_binomial	alive_dead	immediate_cytostasis_delayed_death	697693.474639489	697693.474639489	68346.04705843602	629347.427581053	1.0	0.09795999180550122	0.9020400081944988	697693.474639489	68346.04705843602	629347.427581053	15	544	17	0.004591087827988033	0.0029893892766422966	0	mu_log_r	True	0	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	False	68346.04705843602	73	0		73	0		True	CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH	False	False			0.3	39193.999999999985	2.0	100.00000000000004	0.2	10.000000000000002	1.0	0.02	0.05000000000000001	0.3	39193.999999999985	2.0	100.00000000000004	0.2	10.000000000000002	1.0	0.02	0.05000000000000001	0.3	39193.999999999985	2.0	100.00000000000004	0.2	10.000000000000002	1.0	0.02	0.05000000000000001	0.012500000000000006	2.0	beta_hill_baseline_confluence	True	True	True	100.00000000000004	30.000000000000004	0.48898208009285976	43476.18134001793	3.920407822293095	138.39692847330497	0.1164669902519075	18.039713096065142	0.6904669868685698	0.060366207987501024	0.050283893770859345	0.5472595055893483	44899.20962199522	4.484181165162474	213.6900524007743	0.07116198687621904	24.587532230407895	0.6385010501191644	0.16793728271941008	0.050347322140451296	0.7113458368054039	46695.900636706545	6.715032177607209	123.99476597632474	0.1110972336860149	23.867897932992246	0.5165046107874984	0.06540451562266775	0.050505365463306286	0.01811003316684477	2.1879663552640753	beta_hill_baseline_confluence	True	True	True	1.2943075447017787	2.7330705257808496	7
