"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	862	888.5	210	"Alive"
"2"	25	858	891.5	252	"Alive"
"3"	26	858.5	893.5	149	"Alive"
"4"	27	860.5	888	150	"Alive"
"5"	28	841	882.5	89	"Alive"
"6"	29	844	880	111	"Alive"
"7"	30	839	885	86	"Alive"
"8"	31	835	887	105	"Alive"
"9"	32	845.5	889.5	92	"Alive"
"10"	33	845	887	89	"Alive"
"11"	34	843	885	106	"Alive"
"12"	35	843.5	884	97	"Alive"
"13"	36	842.5	884.5	99	"Alive"
"14"	37	842	885.5	89	"Alive"
"15"	38	837.5	883.5	95	"Alive"
"16"	39	837	883	96	"Alive"
