"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	1397	393	125	"Alive"
"2"	24	1402.5	417	119	"Alive"
"3"	25	1398	410	90	"Alive"
"4"	26	1408	422	90	"Alive"
"5"	27	1422.5	417.5	146	"Alive"
"6"	28	1417	429	158	"Alive"
"7"	29	1419.5	434	100	"Alive"
"8"	30	1422.5	433	113	"Alive"
"9"	31	1423.5	439	88	"Alive"
"10"	32	1420.5	435	104	"Alive"
"11"	33	1405	424.5	94	"Alive"
"12"	34	1409.5	422	92	"Alive"
"13"	35	1415	421	88	"Alive"
"14"	36	1412	421	100	"Alive"
"15"	37	1406.5	418.5	93	"Alive"
"16"	38	1405	420	114	"Alive"
"17"	39	1402.5	421.5	84	"Alive"
