"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	555	238	136	"Alive"
"2"	19	555.5	229	212	"Alive"
"3"	20	540.5	238.5	95	"Alive"
"4"	21	529	228	118	"Alive"
"5"	22	531	226	125	"Alive"
"6"	23	535	221.5	124	"Alive"
"7"	24	536.5	214.5	152	"Alive"
"8"	25	554	219.5	120	"Alive"
"9"	26	552.5	221	234	"Alive"
"10"	27	554.5	225.5	105	"Alive"
"11"	28	549.5	229.5	104	"Alive"
"12"	29	546	236	84	"Alive"
"13"	30	551	234	117	"Alive"
"14"	31	550	235	114	"Alive"
"15"	32	551	238.5	114	"Alive"
"16"	33	536.5	246	177	"Alive"
"17"	34	541	238	198	"Alive"
"18"	35	541	235	239	"Alive"
"19"	36	547	236	105	"Alive"
"20"	37	548.5	233.5	72	"Alive"
"21"	38	544.5	241.5	125	"Alive"
"22"	39	543.5	233	169	"Alive"
