"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	1339	888	124	"Alive"
"2"	19	1333	888	163	"Alive"
"3"	20	1329.5	894.5	104	"Alive"
"4"	21	1332.5	901.5	112	"Alive"
"5"	22	1332	902	159	"Alive"
"6"	23	1341.5	906.5	94	"Alive"
"7"	24	1334	905	141	"Alive"
"8"	25	1336.5	898	195	"Alive"
"9"	26	1337.5	904.5	185	"Alive"
"10"	27	1351.5	912	86	"Alive"
"11"	28	1351.5	913.5	98	"Alive"
"12"	29	1343.5	908.5	149	"Alive"
"13"	30	1331	895.5	159	"Alive"
"14"	31	1335	895	114	"Alive"
"15"	32	1332.5	897	173	"Alive"
"16"	33	1338	897.5	105	"Alive"
"17"	34	1326	909	133	"Alive"
"18"	35	1323.5	920.5	125	"Alive"
"19"	36	1324.5	916	127	"Alive"
"20"	37	1318.5	919.5	94	"Alive"
"21"	38	1321	919.5	89	"Alive"
"22"	39	1328	917.5	118	"Alive"
