"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	29	109.5	210	"Alive"
"2"	21	31	117	298	"Alive"
"3"	22	32.5	125.5	222	"Alive"
"4"	23	33.5	130	257	"Alive"
"5"	24	33.5	117	122	"Alive"
"6"	25	43.5	120.5	149	"Alive"
"7"	26	41	120	172	"Alive"
"8"	27	32.5	115.5	169	"Alive"
"9"	28	42.5	111.5	161	"Alive"
"10"	29	30.5	136.5	162	"Alive"
"11"	30	29.5	139.5	168	"Alive"
"12"	31	29.5	143.5	103	"Alive"
"13"	32	55.5	132	169	"Alive"
"14"	33	55.5	133.5	155	"Transitional"
"15"	34	51	136.5	104	"Alive"
"16"	35	45.5	135	129	"Alive"
"17"	36	43	136	120	"Alive"
"18"	37	42.5	132.5	119	"Alive"
"19"	38	46.5	133	109	"Alive"
"20"	39	45	136	132	"Alive"
