"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	166	875	399	"Alive"
"2"	23	156.5	877	379	"Alive"
"3"	24	152	875	159	"Alive"
"4"	25	176	873.5	218	"Alive"
"5"	26	180	866.5	284	"Alive"
"6"	27	179	864.5	212	"Alive"
"7"	28	177.5	871.5	263	"Dead"
"8"	29	177	869.5	322	"Alive"
"9"	30	184.5	875.5	288	"Alive"
"10"	31	187.5	868	129	"Alive"
"11"	32	169	871	98	"Alive"
"12"	33	171.5	864.5	90	"Alive"
"13"	34	163.5	864	229	"Alive"
"14"	35	160	865.5	203	"Alive"
"15"	36	162	864	199	"Alive"
"16"	37	168	861.5	195	"Alive"
"17"	38	172	861.5	290	"Dead"
"18"	39	175	857.5	143	"Alive"
