"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	477	718	124	"Alive"
"2"	23	483.5	718	137	"Alive"
"3"	24	485	715.5	123	"Alive"
"4"	25	489	713	121	"Alive"
"5"	26	491	711	161	"Alive"
"6"	27	492.5	709	155	"Alive"
"7"	28	486	707	158	"Alive"
"8"	29	487.5	706.5	100	"Alive"
"9"	30	489	709.5	112	"Alive"
"10"	31	492.5	700	93	"Alive"
"11"	32	496	696	112	"Alive"
"12"	33	498.5	690	108	"Alive"
"13"	34	493.5	690.5	98	"Alive"
"14"	35	494.5	691.5	110	"Alive"
"15"	36	497	687	94	"Alive"
"16"	37	502	679.5	121	"Alive"
"17"	38	503.5	664	91	"Alive"
"18"	39	503.5	665	89	"Alive"
