"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	21	25.5	734	115	"Alive"
"2"	22	28	738	138	"Alive"
"3"	23	28.5	741	91	"Alive"
"4"	24	36	748.5	136	"Transitional"
"5"	25	34	748	248	"Alive"
"6"	26	38	742	75	"Alive"
"7"	27	45	753	194	"Alive"
"8"	28	53.5	754.5	119	"Alive"
"9"	29	66	757.5	131	"Alive"
"10"	30	68.5	749	82	"Alive"
"11"	31	72.5	748	102	"Alive"
"12"	32	72	739	167	"Alive"
"13"	33	87	745.5	142	"Alive"
"14"	34	91.5	745	134	"Alive"
"15"	35	94	740	137	"Alive"
"16"	36	97	744.5	111	"Alive"
"17"	37	98.5	744	93	"Alive"
"18"	38	98.5	744	123	"Alive"
"19"	39	93.5	758.5	126	"Alive"
