"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	170.5	193.5	248	"Alive"
"2"	24	157.5	197	146	"Alive"
"3"	25	159	207	110	"Alive"
"4"	26	156	207	130	"Alive"
"5"	27	164	219	167	"Alive"
"6"	28	159	218.5	168	"Alive"
"7"	29	157.5	226	169	"Alive"
"8"	30	149	219.5	144	"Alive"
"9"	31	139.5	217	96	"Alive"
"10"	32	140	217	93	"Alive"
"11"	33	149.5	212.5	86	"Alive"
"12"	34	149.5	220	80	"Alive"
"13"	35	155	217	166	"Alive"
"14"	36	153.5	214	114	"Alive"
"15"	37	151	214.5	83	"Alive"
"16"	38	153.5	212	102	"Alive"
"17"	39	146.5	210	112	"Alive"
