"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	318	1027.5	292	"Alive"
"2"	24	319	1021.5	107	"Alive"
"3"	25	319	1019	99	"Alive"
"4"	26	328.5	1014.5	120	"Alive"
"5"	27	331	1014.5	107	"Alive"
"6"	28	335.5	1017	130	"Alive"
"7"	29	334	1022.5	180	"Alive"
"8"	30	326.5	1009.5	74	"Alive"
"9"	31	337	995	95	"Alive"
"10"	32	343.5	984.5	137	"Alive"
"11"	33	350	982	143	"Alive"
"12"	34	355	981.5	129	"Alive"
"13"	35	356	979	146	"Alive"
"14"	36	359	972.5	157	"Alive"
"15"	37	359.5	972	154	"Alive"
"16"	38	364	972.5	198	"Alive"
"17"	39	376	972	105	"Alive"
