"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	518.5	675.5	154	"Alive"
"2"	16	527.5	670.5	182	"Alive"
"3"	17	529	656.5	233	"Alive"
"4"	18	535.5	668.5	168	"Alive"
"5"	19	548	675.5	131	"Alive"
"6"	20	542	684.5	123	"Alive"
"7"	21	552.5	693.5	144	"Alive"
"8"	22	557	711.5	169	"Alive"
"9"	23	560	701	111	"Alive"
"10"	24	551	686	97	"Alive"
"11"	25	551	688	117	"Alive"
"12"	26	557	686	140	"Alive"
"13"	27	558.5	691	139	"Alive"
"14"	28	559	690.5	151	"Alive"
"15"	29	562.5	676	91	"Alive"
"16"	30	568	668	203	"Dead"
"17"	31	567.5	661	101	"Alive"
"18"	32	550	661	155	"Dead"
"19"	33	548	667.5	92	"Alive"
"20"	34	549	675	140	"Alive"
"21"	35	556.5	675.5	84	"Alive"
"22"	36	544.5	673	107	"Alive"
"23"	37	551	687.5	86	"Alive"
"24"	38	547.5	688	195	"Alive"
"25"	39	537	678	109	"Alive"
