"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	2	1126	243.5	112	"Alive"
"2"	3	1130.5	238.5	115	"Alive"
"3"	4	1124.5	241	176	"Alive"
"4"	5	1114	232.5	83	"Alive"
"5"	6	1113	228.5	147	"Alive"
"6"	7	1114	231	215	"Alive"
"7"	8	1118	235.5	187	"Alive"
"8"	9	1113	228	88	"Alive"
"9"	10	1123.5	238.5	173	"Alive"
"10"	11	1118	235	162	"Alive"
"11"	12	1113	222	228	"Dead"
"12"	13	1121.5	222.5	131	"Alive"
"13"	14	1124.5	229	152	"Alive"
"14"	15	1125	224	150	"Alive"
"15"	16	1129	231	91	"Alive"
"16"	17	1127.5	234.5	135	"Alive"
"17"	18	1122.5	225.5	222	"Alive"
"18"	19	1143	225.5	122	"Alive"
"19"	20	1137.5	226.5	126	"Alive"
"20"	21	1140.5	224	251	"Alive"
"21"	22	1146.5	228	172	"Alive"
"22"	23	1149.5	245.5	80	"Alive"
"23"	24	1149.5	225.5	154	"Alive"
"24"	25	1147	218	226	"Alive"
"25"	26	1150.5	217	152	"Alive"
"26"	27	1156	227.5	96	"Alive"
"27"	28	1164.5	229	82	"Alive"
"28"	29	1175.5	232	171	"Dead"
"29"	30	1167.5	236	106	"Alive"
"30"	31	1161	251	92	"Alive"
"31"	32	1142	261	113	"Alive"
"32"	33	1139	262.5	113	"Alive"
"33"	34	1129	269.5	134	"Alive"
"34"	35	1126.5	267	116	"Alive"
"35"	36	1123	270	139	"Alive"
"36"	37	1125.5	271	113	"Alive"
"37"	38	1112	254	79	"Alive"
"38"	39	1119	237.5	100	"Alive"
