"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	389	682	154	"Alive"
"2"	24	388.5	661	136	"Alive"
"3"	25	396	657	169	"Alive"
"4"	26	387.5	677	104	"Alive"
"5"	27	390.5	667	362	"Alive"
"6"	28	389	669	167	"Alive"
"7"	29	387.5	675	385	"Alive"
"8"	30	390	677	73	"Alive"
"9"	31	396	674.5	113	"Alive"
"10"	32	380	678.5	95	"Alive"
"11"	33	393	673	189	"Alive"
"12"	34	405.5	679.5	81	"Alive"
"13"	35	408	684	103	"Alive"
"14"	36	406	680	115	"Alive"
"15"	37	393.5	672	130	"Alive"
"16"	38	405	652.5	401	"Alive"
