"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	13	1210.5	96.5	114	"Alive"
"2"	14	1213	118	201	"Alive"
"3"	15	1214	135.5	191	"Alive"
"4"	16	1204	146	160	"Alive"
"5"	17	1195.5	138.5	165	"Alive"
"6"	18	1185	141	155	"Alive"
"7"	19	1178	141	160	"Alive"
"8"	20	1168	150	102	"Alive"
"9"	21	1164.5	154.5	94	"Alive"
"10"	22	1157.5	150.5	278	"Alive"
"11"	23	1153	160	109	"Dead"
"12"	24	1160	162.5	98	"Alive"
"13"	25	1162.5	150	193	"Dead"
"14"	26	1175.5	159	87	"Alive"
"15"	27	1170	166	94	"Alive"
"16"	28	1170	167	95	"Alive"
"17"	29	1155.5	157.5	189	"Alive"
"18"	30	1153	158	238	"Alive"
"19"	31	1149.5	164	241	"Alive"
"20"	32	1154	162	193	"Alive"
"21"	33	1151.5	158.5	120	"Dead"
"22"	34	1160.5	162.5	109	"Dead"
"23"	35	1163.5	164	96	"Alive"
"24"	36	1160.5	164.5	81	"Alive"
"25"	37	1173	160	89	"Alive"
"26"	38	1165	164	167	"Alive"
"27"	39	1168.5	162	84	"Alive"
