"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	14	779	468.5	138	"Alive"
"2"	15	788	457.5	176	"Alive"
"3"	16	798.5	455.5	174	"Alive"
"4"	17	804	437.5	196	"Alive"
"5"	18	806.5	472	183	"Alive"
"6"	19	810	466	178	"Alive"
"7"	20	812.5	466.5	181	"Alive"
"8"	21	813.5	460.5	352	"Alive"
"9"	22	808	464	137	"Alive"
"10"	23	804.5	442	137	"Alive"
"11"	24	802.5	437.5	119	"Alive"
"12"	25	801	431	244	"Alive"
"13"	26	799	440	139	"Alive"
"14"	27	799.5	444	141	"Alive"
"15"	28	792	433.5	139	"Alive"
"16"	29	803.5	433.5	120	"Alive"
"17"	30	792	417.5	136	"Alive"
"18"	31	779	404	132	"Alive"
"19"	32	781	407.5	100	"Alive"
"20"	33	780.5	407.5	106	"Alive"
"21"	34	778.5	409.5	115	"Alive"
"22"	35	777.5	410	121	"Alive"
"23"	36	772.5	411.5	155	"Alive"
"24"	37	775.5	414	135	"Alive"
"25"	38	775	417	191	"Alive"
"26"	39	776.5	423	117	"Alive"
