"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	21	762	464	113	"Alive"
"2"	22	764	472.5	131	"Alive"
"3"	23	765.5	470.5	130	"Alive"
"4"	24	769	473	348	"Dead"
"5"	25	758.5	468	218	"Dead"
"6"	26	758	489	98	"Alive"
"7"	27	774.5	484.5	104	"Alive"
"8"	28	782	478.5	226	"Alive"
"9"	29	780.5	477.5	178	"Alive"
"10"	30	773	476	83	"Alive"
"11"	31	776	476	166	"Alive"
"12"	32	776	474.5	222	"Alive"
"13"	33	779.5	461	115	"Alive"
"14"	34	781.5	453	117	"Alive"
"15"	35	780	453	246	"Alive"
"16"	36	782	457	179	"Alive"
"17"	37	778.5	464	93	"Dead"
"18"	38	775	459	78	"Alive"
"19"	39	784	456.5	178	"Alive"
