"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	21	892.5	347.5	150	"Alive"
"2"	22	894	334	152	"Alive"
"3"	23	889	326	140	"Alive"
"4"	24	893	308	116	"Alive"
"5"	25	894.5	306	156	"Alive"
"6"	26	902	299	101	"Alive"
"7"	27	892	292.5	98	"Alive"
"8"	28	888.5	292.5	107	"Alive"
"9"	29	896.5	299.5	105	"Alive"
"10"	30	897.5	300.5	101	"Alive"
"11"	31	903	305	125	"Alive"
"12"	32	904.5	308	95	"Alive"
"13"	33	903.5	309	103	"Alive"
"14"	34	904	308	109	"Alive"
"15"	35	905	307.5	110	"Alive"
"16"	36	905	308.5	127	"Alive"
"17"	37	902.5	306	123	"Alive"
"18"	38	902	304.5	123	"Alive"
"19"	39	897.5	300	98	"Alive"
