"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	1218.5	12.5	117	"Alive"
"2"	20	1201.5	15	108	"Alive"
"3"	21	1211	20.5	126	"Alive"
"4"	22	1220	19	116	"Alive"
"5"	23	1216	24	115	"Alive"
"6"	24	1232.5	12.5	91	"Alive"
"7"	25	1258.5	12.5	151	"Alive"
"8"	26	1258.5	15.5	127	"Alive"
"9"	27	1283.5	11.5	93	"Alive"
"10"	28	1272.5	12.5	78	"Alive"
"11"	29	1266.5	38	148	"Alive"
"12"	30	1254	12	103	"Alive"
"13"	31	1233.5	27	203	"Alive"
"14"	32	1250	38	152	"Alive"
"15"	33	1241.5	28	99	"Alive"
"16"	34	1237	27.5	109	"Alive"
"17"	35	1237.5	28.5	101	"Alive"
"18"	36	1248.5	43	138	"Alive"
"19"	37	1252.5	15	98	"Alive"
"20"	38	1255	16.5	112	"Alive"
"21"	39	1257	13	116	"Alive"
