"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	1054.5	778.5	86	"Alive"
"2"	25	1051	777	188	"Alive"
"3"	26	1055	778.5	194	"Alive"
"4"	27	1058	780.5	87	"Alive"
"5"	28	1074.5	777.5	105	"Alive"
"6"	29	1085.5	776	198	"Alive"
"7"	30	1091.5	771	304	"Alive"
"8"	31	1075.5	789.5	120	"Alive"
"9"	32	1074	791.5	148	"Alive"
"10"	33	1077	778	164	"Alive"
"11"	34	1078.5	780	156	"Alive"
"12"	35	1080.5	796	82	"Alive"
"13"	36	1090.5	793	139	"Alive"
"14"	37	1095.5	787	273	"Alive"
"15"	38	1096	791	287	"Alive"
"16"	39	1104.5	798.5	213	"Alive"
