"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	74	957	117	"Alive"
"2"	24	83.5	953	146	"Alive"
"3"	25	77	952.5	108	"Alive"
"4"	26	69.5	947	127	"Alive"
"5"	27	74	951	116	"Alive"
"6"	28	71.5	935	253	"Alive"
"7"	29	80	936.5	228	"Alive"
"8"	30	80.5	942	105	"Alive"
"9"	31	79.5	942	150	"Alive"
"10"	32	78	939	131	"Alive"
"11"	33	70	932.5	103	"Alive"
"12"	34	72	936.5	183	"Alive"
"13"	35	84.5	943	89	"Alive"
"14"	36	87.5	947.5	89	"Alive"
"15"	37	88.5	952.5	102	"Alive"
"16"	38	87.5	957	128	"Alive"
"17"	39	86	956	111	"Alive"
