"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	325.5	986.5	117	"Alive"
"2"	19	325.5	976.5	183	"Alive"
"3"	20	307.5	959.5	143	"Alive"
"4"	21	293	946	108	"Alive"
"5"	22	277	949.5	94	"Alive"
"6"	23	283	948	113	"Alive"
"7"	24	279	929	112	"Alive"
"8"	25	276	940	294	"Alive"
"9"	26	281.5	956.5	96	"Alive"
"10"	27	266.5	951	191	"Alive"
"11"	28	265	941	269	"Alive"
"12"	29	266	940	125	"Alive"
"13"	30	267	930	120	"Alive"
"14"	31	261	939	112	"Alive"
"15"	32	257	941.5	157	"Alive"
"16"	33	259.5	940	170	"Alive"
"17"	34	256.5	939.5	139	"Alive"
"18"	35	256.5	929	96	"Alive"
"19"	36	260.5	931	164	"Alive"
"20"	37	268.5	937	82	"Alive"
"21"	38	285	940	135	"Alive"
"22"	39	288.5	940	163	"Alive"
