"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	16	106.5	24.5	229	"Alive"
"2"	17	109	25	183	"Alive"
"3"	18	120	44.5	124	"Alive"
"4"	19	110	44.5	111	"Alive"
"5"	20	92.5	47.5	137	"Alive"
"6"	21	79.5	38.5	132	"Alive"
"7"	22	90.5	51	106	"Alive"
"8"	23	86	45	126	"Alive"
"9"	24	74	49	119	"Alive"
"10"	25	87.5	42.5	99	"Alive"
"11"	26	104.5	44.5	111	"Alive"
"12"	27	109	49.5	237	"Alive"
"13"	28	115	48	148	"Alive"
"14"	29	116	45	304	"Dead"
"15"	30	99	48.5	180	"Alive"
"16"	31	101.5	52	285	"Alive"
"17"	32	100	50	210	"Alive"
"18"	33	99.5	50	230	"Alive"
"19"	34	96	52.5	376	"Alive"
"20"	35	96	53	186	"Alive"
"21"	36	106.5	61.5	128	"Alive"
"22"	37	93	50.5	245	"Alive"
"23"	38	89	49.5	260	"Alive"
"24"	39	111	41	315	"Alive"
