"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	845	613.5	136	"Alive"
"2"	18	829	604	150	"Alive"
"3"	19	816	610.5	108	"Alive"
"4"	20	814.5	605	107	"Alive"
"5"	21	812	600.5	131	"Alive"
"6"	22	806.5	601	102	"Alive"
"7"	23	802	588	128	"Dead"
"8"	24	796.5	587	116	"Alive"
"9"	25	806.5	587	115	"Dead"
"10"	26	825	602.5	232	"Alive"
"11"	27	814.5	595	118	"Alive"
"12"	28	808	600	148	"Alive"
"13"	29	806.5	604.5	197	"Alive"
"14"	30	806.5	606	146	"Alive"
"15"	31	804	606	333	"Dead"
"16"	32	791	618.5	129	"Alive"
"17"	33	796	620.5	114	"Alive"
"18"	34	794.5	616	180	"Dead"
"19"	35	807.5	619	204	"Dead"
"20"	36	807.5	616	274	"Alive"
"21"	37	804.5	613.5	272	"Alive"
"22"	38	790.5	620.5	109	"Alive"
"23"	39	797	619	215	"Alive"
