"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	1137.5	810.5	157	"Alive"
"2"	16	1132	808	150	"Alive"
"3"	17	1134.5	813	184	"Alive"
"4"	18	1133	809.5	117	"Alive"
"5"	19	1134.5	801	109	"Alive"
"6"	20	1140.5	795.5	113	"Alive"
"7"	21	1146	794	100	"Alive"
"8"	22	1157.5	800	173	"Alive"
"9"	23	1168	801.5	198	"Alive"
"10"	24	1164	802.5	138	"Alive"
"11"	25	1166.5	793.5	91	"Alive"
"12"	26	1169	796.5	190	"Alive"
"13"	27	1164	801.5	141	"Alive"
"14"	28	1183	806	119	"Alive"
"15"	29	1188	801	269	"Alive"
"16"	30	1185.5	806.5	303	"Alive"
"17"	31	1190	823.5	160	"Alive"
"18"	32	1194.5	823.5	111	"Alive"
"19"	33	1195.5	824.5	124	"Alive"
"20"	34	1195	824.5	161	"Alive"
"21"	35	1186	833.5	281	"Alive"
"22"	36	1193	833	104	"Alive"
"23"	37	1179	824	162	"Alive"
"24"	38	1180.5	827.5	124	"Alive"
"25"	39	1184.5	827.5	98	"Alive"
