"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	1423.5	347	99	"Alive"
"2"	18	1422	343	181	"Alive"
"3"	19	1420	338.5	202	"Alive"
"4"	20	1425.5	342	150	"Alive"
"5"	21	1422	341	121	"Alive"
"6"	22	1421.5	345.5	197	"Alive"
"7"	23	1427.5	356	118	"Alive"
"8"	24	1428	358.5	152	"Alive"
"9"	25	1424	354.5	155	"Alive"
"10"	26	1429	348	121	"Alive"
"11"	27	1420.5	342.5	439	"Alive"
"12"	28	1406	352.5	98	"Alive"
"13"	29	1398	350	175	"Dead"
"14"	30	1396	347	100	"Dead"
"15"	31	1392.5	337.5	381	"Alive"
"16"	32	1393	338.5	304	"Alive"
"17"	33	1391.5	339	282	"Alive"
"18"	34	1389.5	325.5	124	"Alive"
"19"	35	1388.5	331.5	152	"Alive"
"20"	36	1379.5	336.5	120	"Alive"
"21"	37	1365.5	336.5	482	"Dead"
"22"	38	1365	339.5	177	"Dead"
"23"	39	1366.5	337.5	190	"Dead"
