"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	6	200.5	644	306	"Alive"
"2"	7	202	652.5	245	"Alive"
"3"	8	199	647	372	"Alive"
"4"	9	189.5	635	139	"Alive"
"5"	10	201	636	179	"Alive"
"6"	11	201	633.5	186	"Alive"
"7"	12	185.5	632	127	"Alive"
"8"	13	177	617.5	136	"Alive"
"9"	14	174	615	211	"Alive"
"10"	15	181.5	619.5	126	"Alive"
"11"	16	176	623.5	145	"Alive"
"12"	17	182.5	632.5	178	"Alive"
"13"	18	182	639.5	146	"Alive"
"14"	19	156.5	640.5	119	"Alive"
"15"	20	150	632.5	92	"Alive"
"16"	21	158	634.5	101	"Alive"
"17"	22	173	622	119	"Alive"
"18"	23	184.5	607.5	169	"Alive"
"19"	24	168.5	623	167	"Alive"
"20"	25	179.5	621	220	"Alive"
"21"	26	178.5	620	117	"Alive"
"22"	27	168	622.5	116	"Alive"
"23"	28	168	634.5	330	"Alive"
"24"	29	164.5	640	241	"Alive"
"25"	30	166	646	381	"Dead"
"26"	31	180	648.5	486	"Dead"
"27"	32	171	648	180	"Alive"
"28"	33	174	647.5	317	"Alive"
"29"	34	175.5	648.5	107	"Dead"
"30"	35	176	650.5	122	"Alive"
"31"	36	177	644.5	83	"Alive"
"32"	37	178.5	636.5	227	"Alive"
"33"	38	177	634.5	118	"Alive"
"34"	39	189.5	641.5	115	"Alive"
