"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	25	1017	410	172	"Alive"
"2"	26	1012.5	402	109	"Alive"
"3"	27	1026	402	128	"Alive"
"4"	28	1041.5	407.5	143	"Alive"
"5"	29	1053	404	133	"Alive"
"6"	30	1052.5	402.5	125	"Alive"
"7"	31	1063	393.5	117	"Alive"
"8"	32	1057	394.5	144	"Alive"
"9"	33	1057.5	387.5	162	"Alive"
"10"	34	1050.5	361.5	125	"Alive"
"11"	35	1051.5	359.5	120	"Alive"
"12"	36	1051.5	357.5	128	"Alive"
"13"	37	1037	361	135	"Alive"
"14"	38	1037	364	112	"Alive"
"15"	39	1039	362.5	85	"Alive"
