"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	1355.5	869	137	"Alive"
"2"	16	1370	872.5	143	"Alive"
"3"	17	1380	884.5	106	"Alive"
"4"	18	1358	880.5	179	"Transitional"
"5"	19	1360	900	107	"Alive"
"6"	20	1366.5	893.5	93	"Alive"
"7"	21	1362.5	896.5	89	"Alive"
"8"	22	1367	878	98	"Alive"
"9"	23	1351.5	871	107	"Alive"
"10"	24	1343	867	111	"Alive"
"11"	25	1338.5	867.5	249	"Alive"
"12"	26	1332.5	854	89	"Alive"
"13"	27	1319.5	839.5	125	"Alive"
"14"	28	1313.5	845.5	113	"Alive"
"15"	29	1317	840	101	"Alive"
"16"	30	1320	841.5	100	"Alive"
"17"	31	1319	843	118	"Alive"
"18"	32	1331	841.5	101	"Alive"
"19"	33	1343	828	146	"Alive"
"20"	34	1346.5	827	180	"Dead"
"21"	35	1342.5	828	281	"Dead"
"22"	36	1342	832	82	"Alive"
"23"	37	1347	824.5	200	"Alive"
"24"	38	1328	834.5	191	"Alive"
"25"	39	1321.5	827.5	94	"Alive"
