"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	21	1185	347	100	"Alive"
"2"	22	1180	342.5	134	"Alive"
"3"	23	1182.5	352	177	"Alive"
"4"	24	1186	360	148	"Alive"
"5"	25	1193.5	358.5	163	"Alive"
"6"	26	1198	360.5	188	"Alive"
"7"	27	1209.5	363.5	113	"Alive"
"8"	28	1218	362	93	"Alive"
"9"	29	1229	362	100	"Alive"
"10"	30	1232	364.5	94	"Alive"
"11"	31	1223.5	348	106	"Alive"
"12"	32	1235	352.5	92	"Alive"
"13"	33	1236.5	350.5	82	"Alive"
"14"	34	1238	360	105	"Alive"
"15"	35	1236	362	99	"Alive"
"16"	36	1242	360	189	"Alive"
"17"	37	1243.5	363	191	"Alive"
"18"	38	1245	359.5	141	"Alive"
"19"	39	1243.5	354.5	190	"Alive"
