"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	1190	51	283	"Alive"
"2"	20	1196.5	53.5	139	"Alive"
"3"	21	1206.5	35.5	69	"Alive"
"4"	22	1192.5	44.5	85	"Alive"
"5"	23	1201	43	119	"Alive"
"6"	24	1202.5	41.5	87	"Alive"
"7"	25	1204	44.5	117	"Alive"
"8"	26	1217	53	166	"Dead"
"9"	27	1218	52.5	144	"Dead"
"10"	28	1217.5	67	155	"Dead"
"11"	29	1215	81.5	112	"Alive"
"12"	30	1218.5	82.5	181	"Alive"
"13"	31	1215	79	232	"Alive"
"14"	32	1213	68.5	125	"Alive"
"15"	33	1223	69	102	"Alive"
"16"	34	1222.5	64.5	126	"Alive"
"17"	35	1223	58	286	"Alive"
"18"	36	1235.5	56	110	"Alive"
"19"	37	1243.5	43.5	101	"Alive"
"20"	38	1240.5	56.5	120	"Alive"
"21"	39	1237	56	91	"Alive"
