"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	25	581.5	154.5	105	"Alive"
"2"	26	586	161	138	"Alive"
"3"	27	586.5	158	82	"Alive"
"4"	28	585	169	95	"Alive"
"5"	29	591	174.5	102	"Alive"
"6"	30	588.5	166	177	"Alive"
"7"	31	584	160.5	85	"Alive"
"8"	32	596	164	113	"Alive"
"9"	33	595.5	161.5	127	"Alive"
"10"	34	603.5	171	91	"Alive"
"11"	35	598.5	168	87	"Alive"
"12"	36	595	160.5	77	"Alive"
"13"	37	587.5	152	214	"Alive"
"14"	38	596.5	159	105	"Alive"
"15"	39	595.5	160.5	88	"Dead"
