"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	938.5	588	210	"Alive"
"2"	24	938	593	372	"Alive"
"3"	25	921.5	595.5	273	"Alive"
"4"	26	920	595	198	"Alive"
"5"	27	938.5	579	130	"Alive"
"6"	28	944	581	166	"Alive"
"7"	29	945.5	602	90	"Alive"
"8"	30	953	605.5	99	"Alive"
"9"	31	975	609	113	"Alive"
"10"	32	984	613.5	175	"Dead"
"11"	33	982.5	618.5	97	"Alive"
"12"	34	982	619.5	93	"Alive"
"13"	35	995.5	618	137	"Dead"
"14"	36	1004	607.5	140	"Alive"
"15"	37	1009	618.5	133	"Dead"
"16"	38	1019	624.5	104	"Alive"
"17"	39	1016	625	92	"Alive"
