"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	363.5	955.5	183	"Alive"
"2"	18	365	951.5	190	"Alive"
"3"	19	360	940.5	187	"Alive"
"4"	20	353	928	204	"Alive"
"5"	21	359.5	918	104	"Alive"
"6"	22	353.5	911.5	132	"Alive"
"7"	23	361.5	907.5	105	"Alive"
"8"	24	367.5	909	129	"Alive"
"9"	25	378.5	910	126	"Alive"
"10"	26	381.5	907	129	"Alive"
"11"	27	385	910.5	79	"Alive"
"12"	28	385.5	905.5	168	"Alive"
"13"	29	387	901.5	151	"Alive"
"14"	30	405	906.5	154	"Alive"
"15"	31	403	914	97	"Alive"
"16"	32	397	896	98	"Alive"
"17"	33	397	899.5	116	"Alive"
"18"	34	396.5	901.5	122	"Alive"
"19"	35	402	898.5	228	"Alive"
"20"	36	401	896.5	132	"Alive"
"21"	37	400	881	93	"Dead"
"22"	38	402.5	894.5	123	"Alive"
"23"	39	392	901.5	93	"Alive"
