"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	16	81	671	98	"Alive"
"2"	17	78	675.5	117	"Alive"
"3"	18	78.5	681	101	"Alive"
"4"	19	76	680.5	121	"Alive"
"5"	20	78.5	683.5	138	"Alive"
"6"	21	87	682	104	"Alive"
"7"	22	86	689	164	"Alive"
"8"	23	87	678.5	89	"Alive"
"9"	24	100	670.5	127	"Alive"
"10"	25	102	679.5	105	"Alive"
"11"	26	106	681.5	123	"Alive"
"12"	27	117.5	682.5	123	"UnStained"
"13"	28	132	673.5	117	"Alive"
"14"	29	134	671.5	122	"Alive"
"15"	30	118.5	680	118	"Alive"
"16"	31	121.5	691	119	"Alive"
"17"	32	111	694.5	98	"Dead"
"18"	33	113	677	93	"Alive"
"19"	34	111	684	184	"Dead"
"20"	35	109	679	111	"Alive"
"21"	36	107.5	679	123	"Alive"
"22"	37	111	677	96	"Alive"
"23"	38	111.5	676	85	"Alive"
"24"	39	114.5	677.5	102	"Alive"
