"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	1142.5	452.5	110	"Alive"
"2"	19	1152	463	147	"Alive"
"3"	20	1148.5	477	146	"Alive"
"4"	21	1147	482.5	149	"Alive"
"5"	22	1157	483	151	"Alive"
"6"	23	1148.5	466	117	"Alive"
"7"	24	1152.5	462.5	244	"Alive"
"8"	25	1164.5	471.5	214	"Alive"
"9"	26	1170.5	478	567	"Alive"
"10"	27	1161.5	472.5	134	"Alive"
"11"	28	1163.5	468	341	"Alive"
"12"	29	1160.5	448	158	"Alive"
"13"	30	1162.5	459.5	143	"Alive"
"14"	31	1159	468	93	"Alive"
"15"	32	1159	458.5	84	"Alive"
"16"	33	1147	471.5	114	"Dead"
"17"	34	1145	468	232	"Dead"
"18"	35	1151	463.5	286	"Dead"
"19"	36	1153	455	126	"Alive"
"20"	37	1162	448.5	94	"Alive"
"21"	38	1173	460.5	178	"Alive"
"22"	39	1177	455.5	77	"Alive"
