"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	21	1262	975	139	"Alive"
"2"	22	1258.5	964.5	122	"Alive"
"3"	23	1269	966.5	91	"Alive"
"4"	24	1269	975.5	270	"Alive"
"5"	25	1264	970.5	139	"Alive"
"6"	26	1268	981.5	219	"Alive"
"7"	27	1271	980	372	"Alive"
"8"	28	1268.5	979	192	"Alive"
"9"	29	1275	989	146	"Dead"
"10"	30	1270.5	987	360	"Alive"
"11"	31	1270	982.5	124	"Alive"
"12"	32	1271	983	119	"Alive"
"13"	33	1269	981	194	"Dead"
"14"	34	1278.5	972.5	81	"Alive"
"15"	35	1280.5	979	113	"Alive"
"16"	36	1280	971	72	"Alive"
"17"	37	1279.5	970.5	77	"Alive"
"18"	38	1277.5	970.5	93	"Alive"
"19"	39	1279	967.5	112	"Alive"
