"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	84	479	108	"Alive"
"2"	25	87.5	477.5	118	"Alive"
"3"	26	74.5	474.5	138	"Alive"
"4"	27	71.5	470	116	"Alive"
"5"	28	64.5	469.5	136	"Alive"
"6"	29	66	467.5	141	"Alive"
"7"	30	70	470	143	"Alive"
"8"	31	68.5	490	315	"Alive"
"9"	32	59.5	479	183	"Alive"
"10"	33	66	479.5	176	"Alive"
"11"	34	84	469.5	88	"Alive"
"12"	35	97.5	465.5	148	"Alive"
"13"	36	103.5	468	81	"Alive"
"14"	37	100	476	75	"Alive"
"15"	38	104.5	471.5	70	"Alive"
"16"	39	101.5	461	87	"Alive"
