"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	13	641.5	119.5	98	"Alive"
"2"	14	642.5	107	131	"Alive"
"3"	15	641	98	163	"Alive"
"4"	16	640	90	137	"Alive"
"5"	17	642	85.5	167	"Alive"
"6"	18	638	80	171	"Alive"
"7"	19	642.5	82	87	"Alive"
"8"	20	641	90	242	"Alive"
"9"	21	648	107	177	"Alive"
"10"	22	657.5	108.5	198	"Alive"
"11"	23	656	116	177	"Alive"
"12"	24	651	114.5	276	"Alive"
"13"	25	649	119.5	183	"Alive"
"14"	26	647.5	128	152	"Alive"
"15"	27	646	126	196	"Alive"
"16"	28	638	125.5	190	"Alive"
"17"	29	630.5	106.5	93	"Alive"
"18"	30	625.5	121.5	160	"Alive"
"19"	31	625	128.5	113	"Alive"
"20"	32	623.5	137.5	93	"Alive"
"21"	33	626	133.5	108	"Alive"
"22"	34	625.5	131	164	"Alive"
"23"	35	622	132.5	176	"Dead"
"24"	36	619	136	81	"Alive"
"25"	37	621.5	137	92	"Alive"
"26"	38	606.5	136	95	"Alive"
"27"	39	609	134.5	113	"Alive"
