"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	632.5	284.5	130	"Alive"
"2"	24	636	281	352	"Alive"
"3"	25	634	280	82	"Alive"
"4"	26	634.5	280.5	130	"Alive"
"5"	27	632.5	270.5	189	"Alive"
"6"	28	635	275.5	304	"Dead"
"7"	29	624	284	100	"Dead"
"8"	30	633.5	281	96	"Dead"
"9"	31	645.5	281	329	"Dead"
"10"	32	644	279.5	221	"Dead"
"11"	33	650.5	273	246	"Dead"
"12"	34	654	279.5	203	"Alive"
"13"	35	658	281.5	171	"Dead"
"14"	36	657	283.5	156	"Dead"
"15"	37	669.5	285.5	95	"Alive"
"16"	38	668.5	303.5	177	"Dead"
"17"	39	670.5	305.5	145	"Dead"
