"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	953.5	147	116	"Alive"
"2"	20	952	155	111	"Alive"
"3"	21	950	150.5	107	"Alive"
"4"	22	949.5	142.5	148	"Alive"
"5"	23	960.5	141.5	140	"Alive"
"6"	24	959	160.5	110	"Alive"
"7"	25	958	167	107	"Alive"
"8"	26	950.5	163	98	"Alive"
"9"	27	947	158.5	117	"Alive"
"10"	28	958	182	119	"Alive"
"11"	29	962	178.5	97	"Alive"
"12"	30	960.5	174	96	"Alive"
"13"	31	961.5	171.5	92	"Alive"
"14"	32	965.5	173	114	"Alive"
"15"	33	963	172.5	109	"Alive"
"16"	34	960.5	175	127	"Alive"
"17"	35	963	157.5	138	"Dead"
"18"	36	963	156.5	114	"Dead"
"19"	37	960	157	125	"Dead"
"20"	38	965.5	159	79	"Alive"
"21"	39	964.5	162.5	99	"Alive"
