"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	1409.5	746	133	"Alive"
"2"	19	1412.5	736.5	134	"Alive"
"3"	20	1419	736	266	"Alive"
"4"	21	1422.5	735.5	249	"Dead"
"5"	22	1412	743.5	172	"Dead"
"6"	23	1428.5	729	153	"Alive"
"7"	24	1428	732.5	186	"Alive"
"8"	25	1425	733.5	225	"Alive"
"9"	26	1415	729.5	212	"Alive"
"10"	27	1411	732	256	"Alive"
"11"	28	1420.5	726	253	"Alive"
"12"	29	1418	721.5	127	"Alive"
"13"	30	1421	728.5	153	"Alive"
"14"	31	1422	719	197	"Alive"
"15"	32	1423	722	168	"Alive"
"16"	33	1424.5	721.5	180	"Alive"
"17"	34	1423.5	720.5	147	"Alive"
"18"	35	1403.5	723.5	137	"Alive"
"19"	36	1407.5	709	155	"Alive"
"20"	37	1399.5	725.5	160	"Alive"
"21"	38	1399.5	724.5	75	"Alive"
"22"	39	1396.5	728.5	161	"Alive"
