"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	663	344	158	"Alive"
"2"	19	658.5	357	229	"Alive"
"3"	20	652.5	366	167	"Alive"
"4"	21	655	372.5	216	"Alive"
"5"	22	663	366.5	120	"Alive"
"6"	23	657.5	374.5	114	"Alive"
"7"	24	655	378	129	"Alive"
"8"	25	657.5	392	101	"Alive"
"9"	26	667.5	385	145	"Alive"
"10"	27	673	388.5	118	"Alive"
"11"	28	666	389	128	"Alive"
"12"	29	662.5	382.5	134	"Alive"
"13"	30	666	383	147	"Alive"
"14"	31	668.5	384	115	"Alive"
"15"	32	669	392.5	128	"Alive"
"16"	33	671	394.5	142	"Alive"
"17"	34	669.5	395.5	121	"Alive"
"18"	35	664.5	397.5	105	"Alive"
"19"	36	666	395	135	"Alive"
"20"	37	666.5	390	89	"Alive"
"21"	38	667	389.5	110	"Alive"
"22"	39	659	374	109	"Alive"
