"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	21	143	743.5	131	"Alive"
"2"	22	142	744.5	161	"Alive"
"3"	23	148.5	739.5	117	"Alive"
"4"	24	152	740	167	"Alive"
"5"	25	150.5	734.5	158	"Alive"
"6"	26	149	731	89	"Alive"
"7"	27	154.5	730	127	"Alive"
"8"	28	156	735	115	"Dead"
"9"	29	156.5	736.5	77	"Alive"
"10"	30	145	732.5	239	"Dead"
"11"	31	145.5	738	197	"Dead"
"12"	32	143.5	737.5	378	"Dead"
"13"	33	134.5	726	148	"Dead"
"14"	34	135.5	719	139	"Dead"
"15"	35	130	719.5	269	"Dead"
"16"	36	134.5	725.5	129	"Dead"
"17"	37	135	715	114	"Dead"
"18"	38	137.5	717	172	"Dead"
"19"	39	141.5	714.5	175	"Dead"
