"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	1288	231	131	"Alive"
"2"	23	1300.5	227.5	101	"Alive"
"3"	24	1298.5	225	100	"Alive"
"4"	25	1304.5	226	85	"Alive"
"5"	26	1311	233.5	261	"Alive"
"6"	27	1305.5	231	146	"Alive"
"7"	28	1302	230.5	142	"Alive"
"8"	29	1312	236	88	"Alive"
"9"	30	1314.5	247.5	169	"Alive"
"10"	31	1312.5	245.5	185	"Alive"
"11"	32	1318	259	97	"Alive"
"12"	33	1323	274.5	115	"Alive"
"13"	34	1305.5	273	303	"Alive"
"14"	35	1314	269	128	"Alive"
"15"	36	1308.5	274.5	229	"Alive"
"16"	37	1308.5	273	230	"Alive"
"17"	38	1305.5	274.5	201	"Alive"
"18"	39	1313.5	275	77	"Alive"
