"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	411	250	292	"Alive"
"2"	24	412	254	541	"Alive"
"3"	25	406.5	253.5	267	"Alive"
"4"	26	406	247	92	"Alive"
"5"	27	397	270	167	"Alive"
"6"	28	413.5	274	288	"Alive"
"7"	29	418.5	285	237	"Alive"
"8"	30	420	292.5	106	"Dead"
"9"	31	422.5	296	101	"Dead"
"10"	32	434.5	289.5	107	"Dead"
"11"	33	416.5	290	100	"Dead"
"12"	34	419.5	290	107	"Dead"
"13"	35	406.5	289.5	163	"Alive"
"14"	36	398	296	98	"Alive"
"15"	37	398.5	294.5	99	"Alive"
"16"	38	404.5	312.5	308	"Alive"
"17"	39	412.5	308.5	160	"Alive"
