"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	947	500	105	"Alive"
"2"	18	933	502	92	"Alive"
"3"	19	922	490.5	148	"Alive"
"4"	20	923	495.5	130	"Alive"
"5"	21	917.5	492	245	"Alive"
"6"	22	914.5	484	172	"Alive"
"7"	23	919.5	479.5	187	"Dead"
"8"	24	926.5	478.5	261	"Dead"
"9"	25	923.5	490.5	150	"Dead"
"10"	26	927	481.5	294	"Dead"
"11"	27	927	483.5	90	"Dead"
"12"	28	929.5	474.5	123	"Dead"
"13"	29	915.5	484	257	"Dead"
"14"	30	923	491	589	"Dead"
"15"	31	918.5	477	70	"Dead"
"16"	32	924	490.5	157	"Dead"
"17"	33	924.5	485.5	94	"Dead"
"18"	34	925.5	487.5	280	"Dead"
"19"	35	909.5	492	226	"Dead"
"20"	36	901	500.5	109	"Dead"
"21"	37	912	508.5	114	"Dead"
"22"	38	917.5	516.5	154	"Dead"
"23"	39	921.5	517	158	"Dead"
