"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	890	471	104	"Alive"
"2"	18	890	476	110	"Alive"
"3"	19	897.5	487	105	"Alive"
"4"	20	902	497.5	143	"Alive"
"5"	21	898.5	500.5	132	"Alive"
"6"	22	897.5	503.5	110	"Alive"
"7"	23	892.5	505.5	114	"Alive"
"8"	24	895.5	502.5	110	"Alive"
"9"	25	894	504.5	177	"Alive"
"10"	26	891.5	506	85	"Alive"
"11"	27	890	502.5	123	"Alive"
"12"	28	895.5	513	132	"Alive"
"13"	29	888	505	79	"Alive"
"14"	30	887	508	98	"Alive"
"15"	31	883	505	185	"Alive"
"16"	32	876.5	503	82	"Alive"
"17"	33	890	499.5	102	"Alive"
"18"	34	887	500.5	86	"Alive"
"19"	35	896.5	490.5	111	"Alive"
"20"	36	888.5	494.5	84	"Alive"
"21"	37	898.5	494.5	160	"Alive"
"22"	38	898.5	496	106	"Alive"
"23"	39	893	515.5	106	"Alive"
