"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	449.5	177	120	"Alive"
"2"	18	439	167.5	146	"Alive"
"3"	19	453.5	173	149	"Alive"
"4"	20	460.5	182	261	"Alive"
"5"	21	469	197.5	191	"Alive"
"6"	22	472	200	135	"Alive"
"7"	23	465.5	200.5	134	"Alive"
"8"	24	471	196	111	"Alive"
"9"	25	471	192.5	135	"Alive"
"10"	26	464	182.5	100	"Alive"
"11"	27	459	178.5	130	"Alive"
"12"	28	456	187.5	153	"Alive"
"13"	29	454	194	136	"Alive"
"14"	30	467.5	181.5	107	"Alive"
"15"	31	459	192	213	"Alive"
"16"	32	458.5	196.5	321	"Alive"
"17"	33	458.5	191	141	"Alive"
"18"	34	454	193	378	"Alive"
"19"	35	463.5	192.5	217	"Alive"
"20"	36	463.5	199.5	127	"Alive"
"21"	37	464.5	203.5	193	"Alive"
"22"	38	464	205	120	"Alive"
"23"	39	466.5	202.5	102	"Alive"
