"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	277.5	251.5	130	"Alive"
"2"	18	272.5	264.5	118	"Alive"
"3"	19	284	288.5	165	"Alive"
"4"	20	287.5	305.5	236	"Alive"
"5"	21	293.5	293.5	111	"Alive"
"6"	22	291.5	299	252	"Alive"
"7"	23	310.5	299.5	180	"Alive"
"8"	24	314.5	307.5	160	"Alive"
"9"	25	321	314.5	306	"Alive"
"10"	26	315.5	311	130	"Alive"
"11"	27	316	316	110	"Alive"
"12"	28	321.5	319	148	"Alive"
"13"	29	309	316	186	"Alive"
"14"	30	308.5	320.5	93	"Alive"
"15"	31	308.5	327.5	104	"Alive"
"16"	32	314	324	114	"Alive"
"17"	33	315	328	138	"Alive"
"18"	34	317	329.5	175	"Alive"
"19"	35	334.5	332	131	"Alive"
"20"	36	323	330	95	"Alive"
"21"	37	323	329	80	"Alive"
"22"	38	306.5	331	186	"Alive"
"23"	39	301.5	344	322	"Dead"
