"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	103.5	835	124	"Alive"
"2"	21	111.5	823	96	"Alive"
"3"	22	121	823	161	"Alive"
"4"	23	124	827	110	"Alive"
"5"	24	135.5	825.5	134	"Alive"
"6"	25	140.5	821.5	89	"Alive"
"7"	26	147	818.5	287	"Alive"
"8"	27	145.5	816	229	"Alive"
"9"	28	149.5	815	182	"Alive"
"10"	29	132	815	101	"Dead"
"11"	30	143	816.5	99	"Dead"
"12"	31	146	818	108	"Dead"
"13"	32	150.5	817.5	101	"Alive"
"14"	33	158	817	120	"Dead"
"15"	34	157.5	818	122	"Alive"
"16"	35	157	818.5	104	"Alive"
"17"	36	157	815	121	"Alive"
"18"	37	156.5	812	116	"Dead"
"19"	38	143.5	813	123	"Alive"
"20"	39	146	810	117	"Dead"
