"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	25	1172	807	100	"Alive"
"2"	26	1174.5	806.5	200	"Alive"
"3"	27	1173	809	185	"Alive"
"4"	28	1177	809.5	121	"Alive"
"5"	29	1173.5	808	193	"Alive"
"6"	30	1170	808.5	168	"Alive"
"7"	31	1169.5	803	131	"Alive"
"8"	32	1172	803	157	"Alive"
"9"	33	1169	816.5	296	"Alive"
"10"	34	1166	820	152	"Alive"
"11"	35	1152.5	818	145	"Alive"
"12"	36	1160.5	814	100	"Alive"
"13"	37	1168.5	809	123	"Dead"
"14"	38	1167	804	156	"Dead"
"15"	39	1167.5	805.5	192	"Dead"
