"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	25	370	474	143	"Alive"
"2"	26	368.5	467	117	"Alive"
"3"	27	362.5	470.5	119	"Alive"
"4"	28	354	473.5	119	"Alive"
"5"	29	351.5	479	136	"Alive"
"6"	30	353.5	477	128	"Alive"
"7"	31	353	477.5	130	"Alive"
"8"	32	346	477	134	"Alive"
"9"	33	347.5	476	142	"Alive"
"10"	34	349	472	265	"Alive"
"11"	35	340.5	468	105	"Alive"
"12"	36	356.5	472	89	"Alive"
"13"	37	358.5	472	93	"Alive"
"14"	38	355	473	164	"Alive"
"15"	39	349	474.5	124	"Alive"
