"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	1189	560.5	103	"Alive"
"2"	21	1193	556	124	"Alive"
"3"	22	1203.5	557.5	113	"Alive"
"4"	23	1221	561	182	"Alive"
"5"	24	1227.5	572	344	"Alive"
"6"	25	1227.5	578	223	"Alive"
"7"	26	1223.5	575	140	"Alive"
"8"	27	1229.5	580	162	"Alive"
"9"	28	1237	569	180	"Alive"
"10"	29	1229.5	572	94	"Alive"
"11"	30	1229.5	575.5	96	"Alive"
"12"	31	1226	570.5	91	"Alive"
"13"	32	1228.5	576	98	"Alive"
"14"	33	1224.5	583.5	110	"Alive"
"15"	34	1222.5	588	101	"Alive"
"16"	35	1230.5	579.5	227	"Alive"
"17"	36	1226.5	577.5	218	"Alive"
"18"	37	1234.5	567.5	166	"Alive"
"19"	38	1230.5	572	296	"Alive"
"20"	39	1231	574	120	"Alive"
