"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	181.5	719	127	"Alive"
"2"	23	188	732.5	134	"Alive"
"3"	24	196	741.5	116	"Alive"
"4"	25	198.5	740.5	144	"Alive"
"5"	26	202.5	739.5	145	"Alive"
"6"	27	204	739.5	235	"Alive"
"7"	28	195.5	740.5	151	"Alive"
"8"	29	195	741	147	"Alive"
"9"	30	189	741	149	"Alive"
"10"	31	187	740.5	171	"Alive"
"11"	32	189.5	743	130	"Alive"
"12"	33	198	740.5	78	"Alive"
"13"	34	201.5	739	99	"Alive"
"14"	35	203	738	81	"Alive"
"15"	36	203	730.5	99	"Alive"
"16"	37	209.5	743	89	"Alive"
"17"	38	208.5	743	94	"Alive"
"18"	39	209	741.5	96	"Alive"
