"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	700.5	56	109	"Alive"
"2"	21	702	58	115	"Alive"
"3"	22	698.5	39.5	191	"Alive"
"4"	23	703.5	41.5	349	"Alive"
"5"	24	696	41	310	"Alive"
"6"	25	702.5	40.5	216	"Alive"
"7"	26	709.5	32	184	"Alive"
"8"	27	704.5	31	194	"Alive"
"9"	28	700.5	35	206	"Alive"
"10"	29	690.5	58	106	"Alive"
"11"	30	686	55.5	111	"Alive"
"12"	31	690.5	72.5	172	"Alive"
"13"	32	691	79.5	120	"Alive"
"14"	33	680	86	96	"Alive"
"15"	34	677	69.5	141	"Dead"
"16"	35	675	65	117	"Dead"
"17"	36	674	71	123	"Dead"
"18"	37	673.5	69	135	"Dead"
"19"	38	672	71.5	142	"Dead"
"20"	39	677.5	70.5	285	"Dead"
