"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	1176.5	850.5	100	"Dead"
"2"	25	1195	844.5	138	"Alive"
"3"	26	1204	843.5	132	"Alive"
"4"	27	1183.5	841	116	"Dead"
"5"	28	1202	836.5	118	"Alive"
"6"	29	1187	844.5	361	"Dead"
"7"	30	1183	847	96	"Alive"
"8"	31	1186.5	850.5	152	"Alive"
"9"	32	1181.5	864	109	"Alive"
"10"	33	1169.5	862.5	104	"Alive"
"11"	34	1165.5	856	186	"Alive"
"12"	35	1155	846.5	80	"Alive"
"13"	36	1163.5	856	130	"Alive"
"14"	37	1173.5	871	89	"Alive"
"15"	38	1178	851.5	92	"Alive"
"16"	39	1177	848	235	"Alive"
