"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	1259	810.5	105	"Alive"
"2"	24	1252.5	805.5	101	"Alive"
"3"	25	1253	809	109	"Alive"
"4"	26	1242.5	814.5	130	"Alive"
"5"	27	1244	816.5	119	"Alive"
"6"	28	1242	821.5	130	"Alive"
"7"	29	1259	808	190	"Alive"
"8"	30	1256	805	114	"Alive"
"9"	31	1263	794.5	374	"Alive"
"10"	32	1258	787.5	213	"Alive"
"11"	33	1255.5	802.5	190	"Alive"
"12"	34	1248.5	803.5	87	"Alive"
"13"	35	1248	792	68	"Alive"
"14"	36	1248	795	103	"Alive"
"15"	37	1245	796	155	"Alive"
"16"	38	1246	796	184	"Alive"
"17"	39	1235	795.5	105	"Alive"
