"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	12	990.5	18	255	"Alive"
"2"	13	979	15.5	235	"Alive"
"3"	14	969.5	31.5	162	"Alive"
"4"	15	974.5	43.5	174	"Alive"
"5"	16	971	56	209	"Alive"
"6"	17	972	52.5	228	"Alive"
"7"	18	970.5	72	155	"Alive"
"8"	19	952.5	58.5	170	"Alive"
"9"	20	956.5	57	183	"Alive"
"10"	21	950.5	74.5	97	"Alive"
"11"	22	965.5	64.5	116	"Alive"
"12"	23	951	77.5	133	"Dead"
"13"	24	948	71.5	92	"Alive"
"14"	25	950.5	74	131	"Alive"
"15"	26	950	74.5	104	"Alive"
"16"	27	936.5	69.5	130	"Alive"
"17"	28	929	54	72	"Alive"
"18"	29	936	46.5	84	"Alive"
"19"	30	939	42.5	81	"Alive"
"20"	31	935.5	41.5	77	"Alive"
"21"	32	932	38	67	"Alive"
"22"	33	935.5	12.5	112	"Alive"
"23"	34	941.5	15	128	"Alive"
"24"	35	934.5	24.5	75	"Alive"
"25"	36	948.5	26	77	"Alive"
"26"	37	943.5	15.5	85	"Alive"
