"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	497.5	631.5	103	"Alive"
"2"	21	492	628	217	"Alive"
"3"	22	488.5	640.5	190	"Alive"
"4"	23	488	646	186	"Alive"
"5"	24	492	646.5	192	"Alive"
"6"	25	493.5	654.5	124	"Alive"
"7"	26	492	650	133	"Alive"
"8"	27	493	646	169	"Alive"
"9"	28	484.5	648	108	"Alive"
"10"	29	482	658.5	129	"Alive"
"11"	30	478	662	94	"Alive"
"12"	31	475.5	668	192	"Alive"
"13"	32	490	677.5	106	"Alive"
"14"	33	484	669.5	92	"Alive"
"15"	34	484.5	665.5	124	"Alive"
"16"	35	470.5	659	101	"Alive"
"17"	36	473	663	77	"Alive"
"18"	37	482	668	94	"Alive"
"19"	38	481.5	663.5	156	"Alive"
"20"	39	482.5	664	132	"Alive"
