"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	758.5	539	211	"Alive"
"2"	21	761	545	172	"Alive"
"3"	22	755.5	543.5	186	"Alive"
"4"	23	766.5	537	96	"Alive"
"5"	24	774	527	110	"Alive"
"6"	25	781	518	122	"Alive"
"7"	26	776	517	131	"Alive"
"8"	27	773.5	504.5	122	"Alive"
"9"	28	774	501	118	"Alive"
"10"	29	773.5	494.5	230	"Alive"
"11"	30	773	493	209	"Alive"
"12"	31	768.5	498.5	120	"Alive"
"13"	32	766.5	503.5	131	"Alive"
"14"	33	763	503.5	111	"Alive"
"15"	34	770	499	129	"Alive"
"16"	35	777	502.5	103	"Alive"
"17"	36	772	510.5	110	"Alive"
"18"	37	759.5	521	101	"Alive"
"19"	38	757	527.5	82	"Alive"
"20"	39	764	530	101	"Alive"
