"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	426	266.5	165	"Alive"
"2"	21	429.5	285.5	127	"Alive"
"3"	22	426.5	272.5	168	"Alive"
"4"	23	428	270	127	"Alive"
"5"	24	433.5	264.5	98	"Alive"
"6"	25	438.5	264	106	"Alive"
"7"	26	435	274	122	"Alive"
"8"	27	431.5	282	128	"Alive"
"9"	28	438	281.5	137	"Alive"
"10"	29	441.5	279.5	140	"Alive"
"11"	30	446.5	273.5	138	"Alive"
"12"	31	442.5	284.5	139	"Alive"
"13"	32	447	286	112	"Alive"
"14"	33	449	284.5	110	"Alive"
"15"	34	450	288.5	94	"Alive"
"16"	35	453.5	278	123	"Alive"
"17"	36	450.5	290	99	"Alive"
"18"	37	452	292.5	114	"Alive"
"19"	38	463	276	89	"Alive"
"20"	39	466	280	90	"Alive"
